bin_center,mean_curvature,error_bar,sample_count
0.10259472732700788,-0.09702987262853885,0.02646993965205479,9812
0.5749011012478048,-0.21386774860956345,0.029875834889811447,9812
1.0934891681884757,-0.14284023655773706,0.03424461207953264,9812
1.801464890305781,-0.27155032286649033,0.030561313479405352,9812
3.3870170890166786,-0.3262525009712335,0.03441321363589299,9812
