bin_center,mean_curvature,error_bar,sample_count
0.013732560073852618,-0.20219426132301518,0.04541095335448648,5609
0.41965620905114115,-0.08586110529043947,0.032665382163259024,5609
0.8359592995577765,-0.14511019419075633,0.03835176662870375,5609
1.426204707402985,-0.06078112891852333,0.03153793430308415,5609
2.7671569837535097,-0.04477396126828516,0.04211397494263087,5609
