FOF_Halo_ID,intensity_1,intensity_2,separation,true_mass_ratio
39.0,1.9418373188220124,0.5990087858805376,71.69379331573968,0.05270984535385406
40.0,2.0596508355527967,0.661949954899581,70.3846574190711,0.012041370309930549
41.0,2.0148336836896816,0.5869358986227139,85.58621384311844,0.015850749606736308
42.0,1.6050207014879174,0.6702455620483263,101.13851887386922,0.014325640707388001
43.0,1.3690150793958198,0.7556451420725321,35.05709628591621,0.04199863855797977
44.0,1.5265606261493199,0.7642723555759394,44.94441010848846,0.004213360122832621
45.0,1.9639133911486497,0.6193532334308883,99.15644204992432,0.004974274789124216
46.0,1.1280186966468788,0.7803299683146095,49.47726750741192,0.0449242406226643
47.0,1.6327520117949685,0.608688904485457,100.56838469419701,0.003771922686398103
48.0,2.9604419132652184,0.694476333901555,75.0066663703967,0.004788594463107071
49.0,2.009195815022983,0.6433540379015399,128.00390619039717,0.011824632124230293
50.0,1.9951041406162413,0.5010693863191705,124.03628501370073,0.03282255104114944
51.0,1.4478061231810644,0.6873201263814596,62.0966987850401,0.03038934135975604
52.0,2.0412865889693026,0.480536677459643,116.10340218959993,0.01086591714122216
53.0,1.564277675914983,0.5930340773541721,111.39569111954016,0.01464221645004947
54.0,2.1767900671470324,0.84167906271379,68.96375859826666,0.010982375728925386
55.0,1.6806275270175732,1.0491799342643815,74.02702209328699,0.026528065067850843
56.0,1.857296175119342,0.5401917847550479,60.728905802755904,0.005309549135453113
57.0,2.3593187104909408,0.6032418003333155,91.52595260361949,0.04936276996617171
58.0,2.054874004151621,0.6552885638771976,118.3427226321923,0.019637147940310164
59.0,2.646274379826718,0.6085242182912254,65.79513659838392,0.005512370763872878
60.0,2.4583828073390808,0.5334742565908116,41.30375285612676,0.015437288456228973
61.0,1.4972379028121838,0.5548464222798519,88.32326986700618,0.013091152780584177
62.0,2.060855329225759,0.6661183378748131,123.79418403139947,0.017369440378283096
63.0,2.7626893168966267,0.5036522512581684,102.20078277586722,0.008391932054173101
64.0,2.5779229206434118,0.6129701546089527,42.20189569201838,0.007860811894916475
65.0,1.5617518852446102,1.444996495848632,33.61547262794322,0.02940039265225861
66.0,2.007813894216237,0.6105144504464298,38.62641583165593,0.0250454644563413
67.0,2.1899983060254233,0.6339397557000926,119.03780911962384,0.011739954296502202
68.0,1.5271780651529527,0.538878939760881,85.72630868059116,0.021030255261687607
69.0,2.180840269136215,0.5732974923428056,113.56936206565572,0.014524462779760099
70.0,1.5466362753450422,0.8866516326287649,38.18376618407357,0.032193747743497966
71.0,2.820846368061065,0.5687052968561515,90.0,0.007753303843131001
72.0,2.0153191298663877,0.7629006978272188,103.00485425454472,0.014514303455817362
73.0,2.0491192647626444,0.6080363992429182,61.326992425847855,0.012132581997156226
74.0,2.3597404927305865,0.6329598639870533,56.568542494923804,0.011786444239936689
75.0,1.3484320653534216,0.6968636843865563,115.10430052782563,0.03766316755796449
76.0,1.225703703504485,0.7779086410980681,61.98386886924694,0.039719396673796606
77.0,1.877778172885559,0.616601247752494,108.04628637764465,0.04645208816198403
78.0,2.624438093594655,0.5539046808560303,57.4543296888929,0.008002417031470407
79.0,1.8361874503701652,0.8318718424301718,109.59014554237986,0.012056415988025492
80.0,1.8491303699903923,0.6905286368294252,108.89444430272832,0.0037765649513704937
82.0,1.7835929431989825,0.5186895821251679,62.68173577685928,0.00867405249556225
83.0,2.062265648631839,0.5144314080050931,51.97114584074513,0.0035978342646404413
84.0,1.8502862126706314,0.5952202956494832,48.05205510693585,0.034551754343350206
85.0,2.4664461512691784,0.531521696425948,83.64807230295268,0.020232903331199172
86.0,1.9836817280874384,0.8872581299505047,66.85057965343307,0.0834957128691444
87.0,1.4183462754939131,1.3888583512957613,54.3415126767741,0.04176605056260891
88.0,1.8703162384112508,0.7488334762209399,77.79460135510689,0.027952621154079656
89.0,2.511818492001046,0.7526333940525067,96.02083107326243,0.025278158430755125
90.0,1.508256548120729,0.5817014482892952,37.33630940518894,0.03909381226816059
91.0,2.644035165818314,0.5173315814863305,114.9826073804208,0.011111734596806427
92.0,2.717631698805553,0.6024594762635151,53.907327887774215,0.010169287405787075
93.0,3.4182099952710203,0.9866125809573799,57.706152185014034,0.016038487178862235
94.0,2.651659825897934,0.7414443279697265,122.9186723000212,0.01636441554608325
95.0,2.5029126440008387,0.8529938972406287,52.478567053607705,0.010078141155494571
96.0,2.1504281275891537,0.785524860489897,46.69047011971501,0.03201735856107507
97.0,2.3208375418335287,0.7363537114683554,63.7808748764079,0.008929514722944978
98.0,1.7488301910058168,0.4986724292119598,137.63720427268203,0.0066112056824825585
99.0,1.724199419395342,1.0023987830431582,38.0,0.010520691797880342
100.0,1.6177031662606565,0.805863948063399,94.15412895885129,0.006705872053383439
101.0,2.115263008404853,0.5669748312618068,65.73431371817918,0.009553029117367282
102.0,2.099116461630404,0.5619508886029477,51.62363799656123,0.009900713503520831
103.0,2.1817738685213364,0.6295464175356642,96.1041102138717,0.007271930849763286
104.0,1.6682262298966228,0.716741165830747,36.235341863986875,0.01347705947185468
105.0,0.8784834262880711,0.8750741272390876,47.885279575251516,0.0227697922361117
106.0,1.766811639882035,0.7383051562948979,115.62439189029277,0.007107108883108916
107.0,2.0968353986033432,0.8328693579409248,58.18934610390462,0.012605866495632329
108.0,1.565368921868264,0.50509175931595,43.9089968002003,0.015899264533592777
109.0,2.649563434601469,0.5086680227796552,82.21921916437786,0.026569472796046188
110.0,2.8702947650404265,0.7360506189698217,78.77182237323191,0.015157094192069603
111.0,2.491023307562537,0.48784959976404596,48.507731342539614,0.004045190871552458
112.0,2.1219506533834993,0.6197585027952855,110.25878649794764,0.016656824174595592
113.0,2.3901742054889423,0.5759358273138062,47.29693436154187,0.045332151371505765
114.0,2.627027110560872,0.4920185506193348,45.967379738244816,0.012376578332967366
115.0,1.7980370442820774,0.5702641126360434,101.53324578678651,0.004487258193487458
116.0,2.351140297295381,0.5788468611536761,117.6860229593982,0.004904691613774182
117.0,2.485601033135021,0.7031009737333956,113.22985472038724,0.04609674701701354
118.0,2.2969422856672326,0.6113709111892018,110.67971810589327,0.014062088770488793
119.0,2.0937587013386456,0.6306692760507777,61.98386886924694,0.019486374959114976
120.0,1.5392075705955437,0.9706640816777807,102.9417310909429,0.10070017778468397
121.0,2.7330173490158525,0.7581400490955551,75.71657678474378,0.003143540206619773
122.0,2.96804363661807,0.4949182287977309,70.21395872616783,0.005432014665495716
123.0,1.8839671199564516,0.8056153232789064,113.07077429645558,0.027862014610816842
124.0,3.4661739826674176,0.5660165326010723,78.16009211867653,0.014195092746634955
125.0,2.752404991467958,0.5512748989040148,33.734255586866,0.0060130692872596625
126.0,1.984719509282564,0.558900793522431,43.04648650006177,0.016797868295493183
127.0,1.3682225421575813,0.7693938414475016,35.4400902933387,0.020072330667977523
128.0,1.591906758070819,0.5364295928081406,74.95331880577403,0.007528271126737139
129.0,1.7719299589347628,0.8124932586530987,45.221676218380054,0.030381909697179372
130.0,2.1473606091784934,0.8775724903144562,46.17358552246078,0.017244227459034454
131.0,2.6705565316051296,0.8624532554492432,48.82622246293481,0.0056092931363613645
132.0,1.5451963279481833,0.69564169412218,45.89117562233506,0.033580004032246875
133.0,2.8486050479746576,0.5514600599986751,123.98790263570072,0.012805554759619467
134.0,2.5167234208594165,0.564211219918201,62.42595614005443,0.018691669085500927
135.0,1.1118980045589655,0.8451865732172382,35.73513677041127,0.02473129440949309
136.0,1.5048847642389616,0.8590795518878105,29.206163733020468,0.0060070873283678316
137.0,1.8806975210601655,1.5338599363417984,46.69047011971501,0.04179185961147504
138.0,3.125838254896049,0.592693975724787,95.0789145920377,0.08925872776980096
139.0,1.6339245472860302,1.4339080985247727,66.70832032063167,0.06688755094689063
140.0,2.1096059584573226,1.11167929658246,88.45903006477066,0.0032836297116731962
141.0,1.5932464511423203,0.8374548191279959,35.4682957019364,0.018424579911318423
142.0,2.7739738551556257,2.074608387898041,42.80186911806539,0.43534275180150656
143.0,2.8435674971981006,1.5222615221916773,88.86506625215557,0.07076167715664257
144.0,2.1293949082061956,0.7810959837219311,53.0,0.007337289708351999
145.0,1.9239985541667934,0.5934965333063544,108.2266141020775,0.008852384941235431
146.0,1.926012189399689,0.7470629963785029,81.27115109311545,0.005398000825717924
147.0,2.801195909161843,0.5176441108146648,80.23091673413684,0.0071850346372236825
148.0,2.1847384606808546,1.101920874625573,86.58521813797087,0.06289694329084179
149.0,3.7990791448861874,0.7425100230904774,47.38143096192854,0.009799911744074786
150.0,1.8900763250329704,0.6565513457440956,37.53664875824692,0.01199534535583966
151.0,1.2573506015032978,1.1875414227270134,36.359317925395686,0.016978941449906308
152.0,3.229463246706074,1.7952790602550543,108.70602559196064,0.16321923164068863
153.0,2.2944654693525197,0.6215327436301129,58.137767414994535,0.046371026827456585
154.0,1.5341694402505606,0.7257045291625119,83.54639429682169,0.016416513837087327
155.0,2.471034017870676,0.648051629079929,63.50590523722971,0.007556355120096935
156.0,3.0938082001569063,0.6300935905580078,86.53323061113575,0.014125793665261841
157.0,1.2689574435328397,0.8584562752853352,59.682493245507096,0.01972349015518928
158.0,3.2044222290089244,0.6480923824492912,59.30430001273095,0.005242523783759046
159.0,2.0531129482667003,0.5474190464216816,73.24616030891995,0.018679500553159912
160.0,1.4295212323754227,0.847979288433488,39.96248240537617,0.03321720116787372
161.0,1.748256765923764,1.0488872353241532,38.07886552931954,0.06421555888172567
162.0,2.6107368039352608,0.6588675616491797,41.7612260356422,0.029823998020253838
163.0,2.7869261619415564,0.692538051282535,61.91122676865643,0.003314160274613488
164.0,1.4046315652737067,0.8513840312969536,70.71067811865476,0.03952757285772245
165.0,2.109027926894653,1.5910015141793208,38.2099463490856,0.04480849703008183
166.0,3.284307631948931,0.6220918791661139,100.20977996183805,0.03281008594326378
167.0,2.118490951795048,0.6556558249423263,110.98198051936178,0.022402447677301422
168.0,3.2250713915198888,0.6387510088518499,120.42009799032718,0.01650541493333006
169.0,2.805620265061753,0.954561827603047,107.44766167767449,0.11946667417316205
170.0,1.883190712963111,0.6779666384902384,72.20110802473879,0.08553984882513309
171.0,2.9569511479076374,0.6054616856065532,130.13838787997952,0.007173697235412481
172.0,2.7127273129410634,1.054125493938464,50.80354318352215,0.08160940729022875
173.0,3.9369911248880975,1.0691221209015724,33.24154027718932,0.015549807797849362
174.0,1.8611937426136205,0.7768288912607964,46.87216658103186,0.012325026301952473
175.0,1.2337123491644553,0.852967507795812,54.405882034941776,0.056543416421626164
176.0,2.763088069444882,0.5579696828403307,69.8927750200262,0.009251673674975359
177.0,1.5771570571438625,0.663100335364835,88.76936408468859,0.020273029328154262
178.0,2.3583009317891634,0.6046520219173932,47.634021455258214,0.003976375043073359
179.0,2.3350644829803886,0.5135823811388396,122.58874336577564,0.016090925995930212
180.0,2.619802771106602,0.6000388035024161,121.40016474453401,0.003713080111801683
181.0,1.2898895338118126,1.209793020238469,42.44997055358225,0.032853319357884644
182.0,2.7822685499914823,0.7715144881796349,44.553338819890925,0.007622797836360109
183.0,2.3195124046879783,0.621335139393721,119.97082978791136,0.008368175767324805
184.0,2.805079682530003,0.999093457709495,125.25174649480941,0.007894079964569934
185.0,2.1154760471432366,0.49484665946659767,64.00781202322104,0.09153272043550609
186.0,3.0480604487325045,0.8971266338424366,62.51399843235114,0.04425363393453159
187.0,1.6069872673388823,0.7656872145304255,89.05054744357274,0.036769384331829684
188.0,0.876409150589682,0.8759506723879564,104.30723848324239,0.04858995428385571
189.0,2.119713804337676,0.5395090326342453,47.80167361086848,0.008802096957872967
190.0,2.418917196139545,0.9652500664193041,35.510561809129406,0.010202777055382067
191.0,1.710896694791681,0.46921708887093655,106.88779163215975,0.012079890949755442
192.0,2.238475899209769,0.7187244207955388,54.45181356024793,0.03367101674903167
193.0,1.2038336061700534,1.1847806925904758,22.825424421026653,0.02902812722445129
194.0,2.152755809452435,0.5121596741660008,107.01868995647442,0.008824350431222558
195.0,3.872753501692271,0.46374750184482183,117.51595636338071,0.03361497666264852
196.0,2.6522721423201423,0.5923861596031853,94.15412895885129,0.02067170075851722
197.0,1.9403577894412063,0.8946574731419029,50.60632371551998,0.009584285062947904
198.0,3.280262758597108,0.6963720635233412,76.15773105863909,0.006558111962107378
199.0,1.7603960620447197,0.5164181239982115,40.80441152620633,0.010663913797811566
200.0,1.2884433174881305,0.9702270189359108,87.09190547921202,0.09414281386685218
201.0,2.561998207064162,0.7208406433439731,88.3911760301898,0.009734604975237034
202.0,1.851086713995333,0.6319812065528158,59.033888572581766,0.009372999863028574
203.0,2.101001081233343,0.588583740122991,63.245553203367585,0.021481894180118408
204.0,1.9691491738536364,0.8122084132508115,75.0066663703967,0.017938407097506655
205.0,2.036868806953446,1.2921822211772425,51.894122981316485,0.026558249477134085
206.0,2.3572158278656152,0.5898680117011941,91.28526715741155,0.019427671177813043
207.0,2.8515056707866338,0.5336094988747494,44.553338819890925,0.011456474006484502
208.0,2.8063980766566106,1.693460900778993,29.832867780352597,0.050376111835696166
209.0,2.8371018027420507,0.5312548037801276,74.94664769020693,0.00643042895892278
210.0,2.530007895935221,0.5680591962006111,107.00467279516349,0.0019142383416195336
211.0,3.1593702678894195,0.9566232695555184,65.45991139621256,0.06186475371131716
212.0,2.4577655675558954,0.469531127782696,89.81091247727082,0.01768646351126366
213.0,2.5909450375643703,0.7588827987398101,84.50443775329198,0.03588689736717242
214.0,1.5524389780750827,1.2461600474909096,25.019992006393608,0.019694012350285544
215.0,2.1200792991549973,0.5976177710211391,94.93682109698007,0.06819960372198698
216.0,3.0291716185279696,0.7150473248444771,100.22474744293447,0.01313540218720561
217.0,2.5239877906977153,0.9539405893194295,47.885279575251516,0.005960541324955762
218.0,2.633983479570905,0.5225959122682828,94.92101980067429,0.015867760867602526
219.0,2.658000238067914,1.969575380891673,87.46427842267951,0.21396611072230495
220.0,2.461882471456894,0.4507138620232517,114.6298390472568,0.01548536077767858
221.0,2.880427638630658,0.6374143539859775,106.96261028976434,0.02761089911968013
222.0,2.3517557163280505,0.5294877234842202,99.53893710503444,0.004777831837987237
223.0,1.8914349207736807,1.7419196205355305,75.39230729988306,0.13248511321909426
224.0,2.4584021978969792,0.41071899369367887,72.91776189653656,0.005908998862643256
225.0,3.1269823054477865,0.46009657685771643,77.6659513557904,0.013616996532813019
226.0,1.5471691537504189,0.8029924775292903,111.40017953306898,0.09415026361183844
227.0,2.239419127923104,0.8808726060918421,32.89376840679705,0.020934804276753843
228.0,2.57593243622768,0.5644292142325177,52.80151512977634,0.03233301514611329
229.0,3.0020884125843916,0.5213520826383701,45.880278987817846,0.003945178115944967
230.0,2.9345189318586926,0.5210641445427534,46.06517122512408,0.011359731831709132
231.0,0.9530587029284155,0.803527671219577,63.0,0.032041234652352174
232.0,2.495299225190206,0.645240648677121,75.76938695805846,0.006381826770556166
233.0,1.849133706639763,1.456232352791258,43.04648650006177,0.06271306386014058
234.0,2.3825586355797785,0.8055960293041929,49.36598018878993,0.009176414656337303
235.0,2.1357036402890652,0.8757463038626955,57.0087712549569,0.043782810609731354
236.0,2.3172496530651285,0.5710770430359713,58.7962583843564,0.0073453727320796445
237.0,2.0791357932559515,0.6793747605010356,61.554853586049575,0.013910160903788675
238.0,2.321291971531472,0.6384789204581408,81.83520025025906,0.024647759756459532
239.0,1.7023860945398992,0.7352044715018184,41.10960958218893,0.01846052985246912
240.0,2.078280154345032,0.6539122945516516,91.98369420718001,0.013218638752593336
241.0,2.1762977239082115,1.5751471486577362,77.23341245859851,0.058261841360651476
242.0,2.747254666925454,0.6599761364807842,45.27692569068709,0.028009384243083163
243.0,2.5513800056356057,0.7596294238014131,44.27188724235731,0.036961515887180586
244.0,2.3493220789524765,0.4414295742384486,131.03434664239754,0.06261365804836307
245.0,3.019322913389353,0.6663042982347438,106.85036265731624,0.012633403561248502
246.0,2.7315349385488528,0.6919269050861139,96.25487000666512,0.07726772281549817
247.0,2.556075587272543,0.600662252782018,83.52843827104634,0.013973352034353816
248.0,1.9983015701580529,0.5796120558213763,85.0,0.11036272827084993
249.0,2.4869309552757204,0.47129485415118466,83.86298349093002,0.02053783479372597
250.0,2.4657983831555574,0.43927566614659797,50.80354318352215,0.015882991564320482
251.0,2.0958979224718988,0.688923361115603,81.00617260431454,0.017101123993322424
252.0,2.2440680755428084,0.7296384405420874,34.058772731852805,0.011312678161264876
253.0,1.7257984569968636,0.7546572637189333,77.20103626247513,0.007905558201568975
254.0,3.3784766926753225,0.7388719273987809,44.01136216933077,0.0037780997811527298
255.0,2.64729727847304,0.6263072902752939,59.90826320300064,0.007359557096084389
256.0,4.077521592480388,0.6551604995054751,47.01063709417264,0.009222543872562374
257.0,2.4466601362522993,0.5254075402617996,101.11874208078342,0.011348003383738495
258.0,2.7296940935973146,0.585269443895546,49.01020301937138,0.00506170745124628
259.0,4.91037585026338,0.5490954262996253,94.81033698917012,0.00756792403362891
260.0,1.9003261767724642,0.7199348173094876,106.7941945987702,0.016931133592645798
261.0,2.6827728541522604,0.6137251461173399,110.11357772772621,0.029396614778532323
262.0,2.810366191439762,0.5909310062539215,88.20430828479978,0.013598918611981432
263.0,2.858427082793619,0.6296706317338202,126.37246535539299,0.01595511291005111
264.0,1.433269606843196,0.8563771917984572,36.0,0.011246556198689422
265.0,2.8516042810950295,0.6940467062187036,79.12016177940993,0.028639979289102703
266.0,1.3463654864760524,0.6621501030706668,72.80109889280519,0.024792986176257956
267.0,3.1652257134841815,0.5520391362712412,117.41379816699569,0.005633300947422529
268.0,2.2038677521611314,1.01801578835642,62.64982043070834,0.024924724100604288
269.0,2.5883020479912484,0.5895882537915346,82.75868534480233,0.015497685065145988
270.0,4.494153121740824,0.4998549450044081,88.76936408468859,0.007330746458786212
271.0,3.3676492355873,0.5567582861687259,84.0535543567314,0.018988885457682632
272.0,2.8046240250091485,0.5980012990094697,75.0066663703967,0.0032636491875987278
273.0,1.621679312650508,1.1993836927034087,92.31467922275417,0.04946723340517244
274.0,2.658425490240392,0.5430765999929894,77.10382610480494,0.02141858269073902
275.0,3.5195318457166,0.5353783537964555,81.32035415564789,0.00939811292066243
276.0,1.7931771720819631,0.7877819371377345,79.88116173416608,0.014663805732681856
277.0,1.667732427820943,0.7754093989177904,65.11528238439882,0.02966996316373764
278.0,1.5648720297854073,1.2677477670663324,46.486557196677836,0.012402420473098832
279.0,2.289421217323034,0.6946915826768892,106.7941945987702,0.05408524487836585
280.0,2.907004597186651,0.5497848577216624,132.41223508422476,0.014409602011430832
281.0,2.2863462993727657,1.0862124057479663,50.566787519082126,0.1265206036702188
282.0,2.7564524082995603,0.6307495465194832,120.22063050907694,0.013692219843646096
283.0,1.6297234044274704,0.6446738599592216,110.63453348751464,0.02277068644250617
284.0,1.9332422080083662,1.791073039797005,46.04345773288535,0.05590568466070327
285.0,2.225658197202594,1.669999383411382,63.50590523722971,0.1551667605984087
286.0,2.8378115879012578,1.2786649033280046,37.53664875824692,0.007520576131288502
287.0,2.3547439556596936,0.8723880644116664,51.478150704935004,0.010550489543678475
288.0,2.740427145891971,0.7020893216594086,109.62207806824317,0.08982841749363495
289.0,2.9302360729561308,0.4888417256431284,76.15773105863909,0.023084349343114544
290.0,2.3426067362659104,0.6556877457386112,46.09772228646444,0.026481950314128783
291.0,2.870079690583734,0.6470404067109632,75.66372975210778,0.012197556792048326
292.0,2.860127084852871,0.579262835615732,149.164338901763,0.013773886820907947
293.0,2.8626260963990244,0.6355625178132012,74.30343195303969,0.020670534168706237
294.0,1.5542384934366709,1.2443672502906238,41.23105625617661,0.020314603630737355
295.0,2.7263521272539637,0.9042426080756231,86.70063436907483,0.013049330364908514
296.0,1.6514637707369006,1.2167811019369494,39.45883931389772,0.020923128488754543
297.0,2.959620169907435,0.5616169537751341,64.53681120105021,0.009403882405475935
298.0,2.882343345023331,0.624873239209127,86.35392289873113,0.056653063525203926
299.0,2.2696052567695477,0.46292267765452383,57.48912940721924,0.008467314447031951
300.0,3.871430825936467,0.5549311929068957,105.60303025955268,0.013428948497272126
301.0,3.1820366044238186,0.4562561500132953,108.45275469069469,0.017773526646336395
302.0,1.7484206776376914,0.5793372945022304,143.93401265857906,0.019048155481660414
303.0,2.0568452900531358,0.7680408291515929,34.36568055487916,0.0179487142983602
304.0,1.3779626023306772,1.3099412093267266,36.138621999185304,0.026989243346061068
305.0,2.7508441404856843,0.4726441532109211,83.60023923410746,0.018113886897765278
306.0,2.6218495743042363,0.6360639186514176,79.76214641043707,0.056855971169354015
307.0,1.7817155144661412,0.6237312261560071,48.76474136094644,0.008474714184074179
309.0,2.8849067875162517,0.6288504633257815,56.43580423808985,0.009614462208823735
310.0,2.909306285085466,0.5477823909083219,53.81449618829484,0.017537101207758914
311.0,3.300838261210852,1.068911759451376,122.96747537458837,0.11473179729147957
312.0,4.022334534144491,0.6204833129072124,130.8166656049603,0.010488426390876398
313.0,2.381981725653876,0.7104337609888256,45.803929962395145,0.024447825288747792
314.0,2.6938303187014045,0.5656935845486986,62.96824596572466,0.005962553715049046
315.0,1.949291154247678,0.5772244732941371,105.23307464861035,0.028382710867437353
316.0,2.1375426750852946,1.7406787323384028,36.05551275463989,0.0843497692480286
317.0,3.0307328743688347,0.5461833961427279,85.44003745317531,0.01095482373959415
319.0,2.866199104272351,0.7111338579040453,38.47076812334269,0.007605346670363847
320.0,2.4865560103627584,0.5483235776815883,73.59347797189639,0.0063129600752616566
321.0,3.0172138699352966,0.5116340384731561,114.58621208504974,0.0115223974577808
322.0,3.657683173895746,0.564966033997516,69.28924880528002,0.005150892128625526
323.0,3.323270741079657,0.6716910047919692,49.040799340956916,0.004030641443609274
324.0,3.1066015638801807,0.5255103642329507,104.66135867644753,0.011392710267784338
325.0,2.8331469826143927,0.6327604880599499,125.25573839150046,0.01000762501517367
326.0,2.5782732884353416,1.4840687305234994,26.40075756488817,0.023950237079044107
327.0,1.9634417205328611,1.6613993372139932,76.8505042273634,0.06909621552074058
328.0,2.7708631713487395,0.9228016265662287,41.0,0.01631608944238388
329.0,2.9921116254097355,0.4995632613220878,60.8276253029822,0.07481250840635083
330.0,2.9274890059490724,0.6147505736489445,76.83749084919418,0.009328622106619474
331.0,2.129066452226885,0.5605353110761007,103.39245620450265,0.014944488906004607
332.0,3.0817296564087,0.4956864107995999,116.3872845288522,0.006651403396393951
333.0,3.946868561151502,0.5412260963207529,125.49501982150527,0.017888116283895326
334.0,1.652314850801439,0.7362457146210238,80.0,0.03466955634952231
335.0,2.6147754006594006,0.40964114547259817,62.64982043070834,0.02749853889620735
336.0,3.34817727472626,0.4852677746578864,69.77105417004964,0.0036257286254966557
337.0,1.9707744856283926,0.47696152481141185,63.245553203367585,0.005243410308795168
338.0,4.020630185810748,1.3679501325118784,54.57105459856901,0.1137803448945899
339.0,2.9223160866056666,0.5224670268906237,38.897300677553446,0.01771384381483356
340.0,2.775882736721294,0.7732037912662265,94.37160589923221,0.028855216313509267
341.0,3.0025865856839484,1.7530612759935926,58.05170109479997,0.2515210123085007
342.0,2.6267567889055212,0.4654858733541417,98.0612053770501,0.018967947956438108
343.0,3.07123234896517,0.6220040139467846,95.1892851112981,0.018914578582444608
344.0,2.630718399709861,0.6129755514819241,46.010868281309364,0.023157788225420882
345.0,4.84147906229454,0.6892296048056101,60.07495318350236,0.032063511093279304
347.0,2.6193371978244455,0.5429783520847722,106.4048871058092,0.0287122315854086
349.0,1.486176056932225,0.580346518712081,45.044422518220834,0.016059872755112847
350.0,3.3421989389312214,1.0816725297564789,75.23961722390672,0.09207268070680391
351.0,3.208834783426355,0.6333369190693469,35.0,0.0105567691803425
352.0,3.4131218655199143,0.4745842437554806,79.64923100695951,0.01122396675208124
353.0,2.9160767708348474,0.5896880598653721,87.6184911990614,0.007237671643962045
354.0,3.610939710405377,0.4047583270193684,108.75660899458019,0.00521217992401645
355.0,2.520416354668052,0.7999595267182783,106.00471687618433,0.006979922871953692
357.0,2.9752566915990126,0.6077892721732878,56.824290580701486,0.009726021482435353
358.0,3.0497135333395073,0.7324025118556148,40.311288741492746,0.01557741795174987
359.0,2.648355463980819,1.930159833358326,50.695167422546305,0.053571432913687406
360.0,2.6852833439025017,0.9155787969275311,54.589376255824725,0.010002894863735616
361.0,3.504603815063839,0.6517081212491679,87.0,0.018701452718511664
362.0,3.475772100251006,0.5046725959991425,82.80096617793781,0.04156368497833091
363.0,3.221477739721661,0.5425904758006971,114.0570032922135,0.009198883074905136
364.0,3.0993734142022533,0.3607684184704375,110.80162453682708,0.01686208795137295
365.0,3.7258019235500757,0.5826240051495943,64.07027391856539,0.010016103391762511
366.0,3.1108438245005865,0.48104635873945056,104.4030650891055,0.01750032965543096
367.0,2.5913836855881636,0.5004709049287013,69.46221994724903,0.01748611313023733
