intensity_1,intensity_2,separation,true_mass_ratio
0.965075871762042,0.1356910454528474,50.24937810560445,0.01086591714122216
0.7845781957349982,0.13173467961942162,98.18350166906862,0.01464221645004947
1.1250788170109562,0.1103041446657559,58.240879114244144,0.010982375728925386
0.756724277501009,0.3369703803102693,70.25667228100119,0.026528065067850843
-1.0,-1.0,-1.0,0.005309549135453113
1.1165552458100256,0.2829824482137056,87.13208364316786,0.04936276996617171
1.0141414008696217,0.11541559434026702,96.42613753542138,0.019637147940310164
-1.0,-1.0,-1.0,0.005512370763872878
-1.0,-1.0,-1.0,0.015437288456228973
0.9373303791763518,0.13791559145515297,73.49829930005184,0.013091152780584177
0.935188057160575,0.09193940573808473,94.25497334358543,0.017369440378283096
-1.0,-1.0,-1.0,0.008391932054173101
-1.0,-1.0,-1.0,0.007860811894916475
0.8359204574766949,0.5905347463318882,32.69556544854363,0.02940039265225861
1.0793777646133094,0.06957342577819398,145.72576985557495,0.0250454644563413
1.2258264234056953,0.05480233369971317,103.77379245262264,0.011739954296502202
0.9557076833065239,0.1875421367440507,49.09175083453431,0.021030255261687607
1.1746857042909078,0.1331736499833063,54.20332093147061,0.014524462779760099
0.7984042551988826,0.10742791845743344,103.36827366266692,0.032193747743497966
-1.0,-1.0,-1.0,0.007753303843131001
-1.0,-1.0,-1.0,0.014514303455817362
0.8715722242839782,0.12236551913669978,47.50789408087881,0.012132581997156226
1.135194487054734,0.08615895945335263,54.20332093147061,0.011786444239936689
0.5681275129664478,0.5143929556514297,81.70679286326198,0.03766316755796449
0.787087579270388,0.19216814985297537,93.08598175880189,0.039719396673796606
1.0109874808588641,0.21832913509819485,127.6401190848708,0.04645208816198403
-1.0,-1.0,-1.0,0.008002417031470407
0.7037447323829342,0.24249332692189285,64.6297145282261,0.012056415988025492
-1.0,-1.0,-1.0,0.0037765649513704937
1.4384327236041023,0.9442964219696726,53.150729063673246,0.08825781200987397
-1.0,-1.0,-1.0,0.00867405249556225
-1.0,-1.0,-1.0,0.0035978342646404413
0.7736050472862019,0.2294278733643501,129.5569372901351,0.034551754343350206
1.2403677873799566,0.06792688596683753,144.25671561490648,0.020232903331199172
1.0116063712279197,0.3205766106774744,66.18912297349165,0.0834957128691444
0.7268710674663268,0.5349864933914374,56.089214649520635,0.04176605056260891
1.0815520845020348,0.3637273821047429,75.07329751649384,0.027952621154079656
1.225543029269177,0.261066851002151,38.2099463490856,0.025278158430755125
0.895384953325702,0.2122022142290545,99.04039579888602,0.03909381226816059
1.2489302868424383,0.0835900074017197,79.47955712005447,0.011111734596806427
-1.0,-1.0,-1.0,0.010169287405787075
1.8292285786325762,0.22004230250781678,52.23983154643591,0.016038487178862235
-1.0,-1.0,-1.0,0.01636441554608325
1.0622153575756275,0.11616707543828611,63.631753079732135,0.010078141155494571
1.048164118963565,0.18569318366920476,106.45186705737011,0.03201735856107507
-1.0,-1.0,-1.0,0.008929514722944978
-1.0,-1.0,-1.0,0.0066112056824825585
-1.0,-1.0,-1.0,0.010520691797880342
-1.0,-1.0,-1.0,0.006705872053383439
-1.0,-1.0,-1.0,0.009553029117367282
1.1784487260438765,0.1127651752326114,51.54609587543949,0.009900713503520831
-1.0,-1.0,-1.0,0.007271930849763286
-1.0,-1.0,-1.0,0.01347705947185468
0.5579193193333876,0.2856231513672278,40.8166632639171,0.0227697922361117
0.7839534636642933,0.41809880176662934,31.240998703626616,0.007107108883108916
1.1581696088520501,0.31426439577283094,50.59644256269407,0.012605866495632329
0.6636105495179029,0.2344723196316187,63.13477647065839,0.015899264533592777
1.3227029567362354,0.1288417061975452,74.02702209328699,0.026569472796046188
1.6405571765172646,0.27704623203962686,59.93329625508679,0.015157094192069603
-1.0,-1.0,-1.0,0.004045190871552458
0.9211273899744528,0.07967132725348836,108.07867504739313,0.016656824174595592
1.1835862840118156,0.308136278136639,76.53757247260981,0.045332151371505765
-1.0,-1.0,-1.0,0.012376578332967366
-1.0,-1.0,-1.0,0.004487258193487458
1.2022833410203329,0.05181764320335254,97.63708311906906,0.004904691613774182
1.2879497521251146,0.35803103280814297,88.40814442120137,0.04609674701701354
-1.0,-1.0,-1.0,0.014062088770488793
0.9584866376069059,0.16080802904824695,37.013511046643494,0.019486374959114976
0.6935994536330183,0.49191032847486016,98.2344135219425,0.10070017778468397
-1.0,-1.0,-1.0,0.003143540206619773
-1.0,-1.0,-1.0,0.005432014665495716
1.0437371490344147,0.423622156582523,46.51881339845203,0.027862014610816842
1.6088636088055455,0.16972723148111413,74.33034373659252,0.014195092746634955
-1.0,-1.0,-1.0,0.0060130692872596625
1.1327262858619391,0.3054415489604539,48.25971404805462,0.016797868295493183
0.6495270100606245,0.29480015309298596,55.90169943749474,0.020072330667977523
-1.0,-1.0,-1.0,0.007528271126737139
1.036662665378842,0.692330865871461,30.23243291566195,0.030381909697179372
0.9993211166038298,0.45785348180557,41.773197148410844,0.017244227459034454
-1.0,-1.0,-1.0,0.0056092931363613645
0.7304242898563869,0.32924067498127496,50.21951811795888,0.033580004032246875
-1.0,-1.0,-1.0,0.012805554759619467
1.3378500016369552,0.12726717048291925,56.08029957123981,0.018691669085500927
0.5678340185309508,0.43380898884897107,52.478567053607705,0.02473129440949309
0.9464341957581082,0.050689593315592536,64.07027391856539,0.0060070873283678316
0.7410960822644121,0.7201783764331842,55.036351623268054,0.04179185961147504
1.3628335375074399,0.07088289719056745,93.02150289046077,0.08925872776980096
0.8222191479817117,0.6434206618590654,52.20153254455275,0.06688755094689063
-1.0,-1.0,-1.0,0.0032836297116731962
1.0033099498620304,0.11970745598251234,104.12012293500234,0.018424579911318423
1.2743837767511357,1.1831133882726395,43.41658669218482,0.43534275180150656
1.5442263518083483,0.6319240829095799,89.27485648266257,0.07076167715664257
0.9032706292912372,0.1638944626330338,53.71219600798314,0.007337289708351999
1.0131610962012514,0.09275136606683537,62.289646009589745,0.008852384941235431
-1.0,-1.0,-1.0,0.005398000825717924
-1.0,-1.0,-1.0,0.0071850346372236825
0.886337489887774,0.49803113997128506,89.26925562588724,0.06289694329084179
1.7525081241173126,0.11776887650519835,53.31041174104736,0.009799911744074786
0.9321131449963936,0.05468697234089906,75.28612089887484,0.01199534535583966
0.7660981915431861,0.44989841082979304,32.31098884280702,0.016978941449906308
1.663900167787925,1.0252952821416834,106.5269918846862,0.16321923164068863
1.2888032178867332,0.16691622018256957,80.77747210701756,0.046371026827456585
1.0166189346531618,0.06952654019240001,65.11528238439882,0.016416513837087327
1.2637676997276763,0.05675992167278603,107.89810007595129,0.007556355120096935
1.5619778420783152,0.1770481608938811,60.8276253029822,0.014125793665261841
0.5430322087981316,0.4816545141806624,50.60632371551998,0.01972349015518928
-1.0,-1.0,-1.0,0.005242523783759046
1.18998403979311,0.33569215658208285,41.0,0.018679500553159912
-1.0,-1.0,-1.0,0.03321720116787372
1.0201871789989256,0.43434919865150523,33.52610922848042,0.06421555888172567
1.3384874196398682,0.12544314628787417,56.302753041036986,0.029823998020253838
-1.0,-1.0,-1.0,0.003314160274613488
0.9091248206914728,0.3682842211188206,74.16872656315464,0.03952757285772245
0.9476588518615121,0.7897226801417692,33.06055050963308,0.04480849703008183
1.4870789981270125,0.1387873037220972,122.58874336577564,0.03281008594326378
-1.0,-1.0,-1.0,0.022402447677301422
1.5196451196185077,0.09001807309790967,103.60019305001319,0.01650541493333006
1.3421775586059617,0.219742929060543,77.00649323271382,0.11946667417316205
1.141530406591027,0.32318753192982075,73.79024325749306,0.08553984882513309
-1.0,-1.0,-1.0,0.007173697235412481
1.2753059277018712,0.6411437747492278,56.4003546088143,0.08160940729022875
-1.0,-1.0,-1.0,0.015549807797849362
0.8912823358887105,0.36133110569605037,48.25971404805462,0.012325026301952473
0.6258885185253111,0.4473104593949997,65.25335240430181,0.056543416421626164
1.4518460722095465,0.10696251366899165,116.3872845288522,0.009251673674975359
0.9719642143768064,0.18148529346580403,69.6419413859206,0.020273029328154262
-1.0,-1.0,-1.0,0.003976375043073359
1.204836674310523,0.17204818713095713,55.226805085936306,0.016090925995930212
1.3203105357389018,0.058795531371110474,59.21148537234985,0.003713080111801683
0.6439108117202866,0.6130933368225392,41.773197148410844,0.032853319357884644
1.26858989965533,0.4139326507670865,45.27692569068709,0.007622797836360109
-1.0,-1.0,-1.0,0.008368175767324805
-1.0,-1.0,-1.0,0.007894079964569934
1.1433089073046745,0.08909801328033395,99.00505037623081,0.09153272043550609
1.4149083441772272,0.3655232852680416,65.49045732013177,0.04425363393453159
0.8175637169060771,0.33959681679482057,54.037024344425184,0.036769384331829684
0.6353316057093278,0.3679352679003226,99.50376877284599,0.04858995428385571
-1.0,-1.0,-1.0,0.008802096957872967
-1.0,-1.0,-1.0,0.010202777055382067
0.9556238250708265,0.08638318205696643,65.21502894272147,0.012079890949755442
1.114222310978015,0.1585157615812391,109.80892495603443,0.03367101674903167
0.8135812669540288,0.0708477589277613,83.24061508662703,0.02902812722445129
1.0008128809057362,0.05887657035428667,100.0,0.008824350431222558
1.822094210184028,0.1300261942400014,59.135437767890075,0.03361497666264852
1.1125490675248793,0.2604784853681101,56.88585061331157,0.02067170075851722
1.0593141184878285,0.1209607764670844,92.64987857520376,0.009584285062947904
-1.0,-1.0,-1.0,0.006558111962107378
0.8750908495896212,0.05914704416722042,82.05485969764375,0.010663913797811566
0.7756866583906169,0.7485426708536229,93.47726996441435,0.09414281386685218
-1.0,-1.0,-1.0,0.009734604975237034
0.9466311651380478,0.06112789132479077,97.9081201943945,0.009372999863028574
1.1567900314200605,0.15236143696137677,104.9952379872535,0.021481894180118408
1.1177260628066994,0.13161844387325378,80.11242100947892,0.017938407097506655
0.8738287541770772,0.5159876714875667,53.225933528685054,0.026558249477134085
-1.0,-1.0,-1.0,0.019427671177813043
1.4322260907232514,0.06532881277120936,67.08203932499369,0.011456474006484502
1.429994961157893,0.5648445077617583,45.0,0.050376111835696166
-1.0,-1.0,-1.0,0.00643042895892278
-1.0,-1.0,-1.0,0.0019142383416195336
1.6998878084485236,0.5991682454734191,61.09828148156051,0.06186475371131716
1.1299264623994745,0.18994301196424324,92.76313923105448,0.01768646351126366
1.2661008759967542,0.12868655625564762,113.81124724736128,0.03588689736717242
0.97945221264834,0.068571820528759,61.09828148156051,0.019694012350285544
1.215002316037686,0.10952623274963069,92.57429448826494,0.06819960372198698
-1.0,-1.0,-1.0,0.01313540218720561
1.049172792791722,0.3487262676445251,39.824615503479755,0.005960541324955762
-1.0,-1.0,-1.0,0.015867760867602526
1.2811876889503067,0.908150053864157,90.44888059008801,0.21396611072230495
1.2401886564982323,0.06123053708180971,56.0357029044876,0.01548536077767858
-1.0,-1.0,-1.0,0.02761089911968013
1.3468274983289497,0.11257164250525363,98.59513172565875,0.004777831837987237
0.9313757679283379,0.8676479000606281,77.4919350642375,0.13248511321909426
-1.0,-1.0,-1.0,0.005908998862643256
-1.0,-1.0,-1.0,0.013616996532813019
0.8056581731477018,0.49251622655465555,111.40017953306898,0.09415026361183844
1.2343139367320424,0.06747209560112134,50.24937810560445,0.020934804276753843
1.2279347993896699,0.13369446896306847,133.12400234367956,0.03233301514611329
-1.0,-1.0,-1.0,0.003945178115944967
1.4999684061717455,0.0941638321049742,87.69264507357501,0.011359731831709132
0.6124898176255287,0.5234464820022423,59.033888572581766,0.032041234652352174
-1.0,-1.0,-1.0,0.006381826770556166
0.8991794056076264,0.844785314298831,43.08131845707603,0.06271306386014058
1.2420284068384853,0.13393479493866367,51.31276644267,0.009176414656337303
0.9497186463241594,0.40575853023614405,57.0087712549569,0.043782810609731354
-1.0,-1.0,-1.0,0.0073453727320796445
-1.0,-1.0,-1.0,0.013910160903788675
1.2671678164558167,0.1952481847027842,86.27861844049197,0.024647759756459532
0.913053751362271,0.29608796522042763,56.302753041036986,0.01846052985246912
1.1170383422504675,0.05274974886151321,80.65358020571685,0.013218638752593336
0.9597704856305211,0.6889523345818366,74.24284477308234,0.058261841360651476
1.5520062577138245,0.07061165412217416,75.16648189186454,0.028009384243083163
-1.0,-1.0,-1.0,0.036961515887180586
1.2607095737870493,0.15305050081033147,98.32598842625484,0.06261365804836307
1.4721752890857054,0.08810054008378489,103.24727599312246,0.012633403561248502
1.3203162063335128,0.42235308486684875,95.29428104561154,0.07726772281549817
1.3359080278151134,0.23641644606385104,73.57309290766564,0.013973352034353816
-1.0,-1.0,-1.0,0.11036272827084993
1.1708911628227208,0.19056113068212308,91.54780172128658,0.02053783479372597
1.1696481954186413,0.07058146184300931,147.10540438746634,0.015882991564320482
1.373912513282007,0.21352274265674123,63.56099432828282,0.017101123993322424
-1.0,-1.0,-1.0,0.011312678161264876
0.8342680406304351,0.813134076477503,17.46424919657298,0.007905558201568975
-1.0,-1.0,-1.0,0.0037780997811527298
-1.0,-1.0,-1.0,0.007359557096084389
-1.0,-1.0,-1.0,0.009222543872562374
1.334158416821254,0.13283585730215247,125.7179382586272,0.011348003383738495
1.3775394904715916,0.05534734435721507,69.07966415668217,0.00506170745124628
-1.0,-1.0,-1.0,0.00756792403362891
1.0899840696625167,0.10569931992520568,80.02499609497022,0.016931133592645798
1.6119241069630557,0.25755658681275995,94.92101980067429,0.029396614778532323
-1.0,-1.0,-1.0,0.013598918611981432
1.5175582471479312,0.08757335221346095,56.32051136131489,0.01595511291005111
0.8940601304108501,0.4937430280333399,40.01249804748511,0.011246556198689422
1.6070981950249132,0.26132256190184194,83.35466393669883,0.028639979289102703
0.7019098191435977,0.36336049809758564,47.853944456021594,0.024792986176257956
-1.0,-1.0,-1.0,0.005633300947422529
-1.0,-1.0,-1.0,0.024924724100604288
-1.0,-1.0,-1.0,0.015497685065145988
-1.0,-1.0,-1.0,0.007330746458786212
1.5941685983263088,0.06954718465602708,92.0869154657707,0.018988885457682632
-1.0,-1.0,-1.0,0.0032636491875987278
0.9238386861558616,0.5356664325788986,92.9569792968769,0.04946723340517244
1.4100314956646895,0.12546067242839334,79.07591289387686,0.02141858269073902
-1.0,-1.0,-1.0,0.00939811292066243
1.1151229331796644,0.0615966266217604,69.46221994724903,0.014663805732681856
0.8739517983274715,0.545997807806966,60.14149981501958,0.02966996316373764
-1.0,-1.0,-1.0,0.012402420473098832
1.0634737774594136,0.3947938567132771,101.13357503816425,0.05408524487836585
1.6852434929023135,0.09216951851384582,70.06425622241343,0.014409602011430832
1.0833042537854516,0.6650169639850286,42.01190307520001,0.1265206036702188
1.4221223198660404,0.09441410296125678,98.60020283954795,0.013692219843646096
0.9395650111586185,0.24135747317865433,78.63841300535,0.02277068644250617
1.0802338844211243,0.6933248181149251,47.20169488482379,0.05590568466070327
1.0167451916318475,0.8104370522557363,63.63961030678928,0.1551667605984087
-1.0,-1.0,-1.0,0.007520576131288502
1.2526719821492966,0.2939380211317945,48.093658625644196,0.010550489543678475
1.4918830610605764,0.2985548754425498,48.0,0.08982841749363495
-1.0,-1.0,-1.0,0.023084349343114544
1.266672098207929,0.1624058538094914,63.28506932918696,0.026481950314128783
1.5137738278784987,0.11380435739227288,120.5404496424333,0.012197556792048326
1.5672401514477683,0.05389608529365655,71.449282711585,0.013773886820907947
1.385657031825629,0.20193330147475594,67.35725647619564,0.020670534168706237
0.6020170678945224,0.449664363237821,39.84971769034255,0.020314603630737355
1.3052700304380238,0.13967086337316442,89.56003573022959,0.013049330364908514
1.0154300988107976,0.5377566709422361,32.89376840679705,0.020923128488754543
1.6799012181691833,0.14435006201406303,60.01666435249463,0.009403882405475935
1.3494072000040893,0.21129505207519353,79.30952023559341,0.056653063525203926
1.2331809766517048,0.05523233080360631,147.00340132119393,0.008467314447031951
1.9256614877351088,0.051204896016103896,63.788713735268246,0.013428948497272126
1.4384779587101613,0.16583395581022267,50.32891812864648,0.017773526646336395
0.8931840660063359,0.4144520750565885,29.274562336608895,0.019048155481660414
1.1243962221350912,0.3932850872223575,40.049968789001575,0.0179487142983602
0.617225882531042,0.5515165171258748,37.36308338453881,0.026989243346061068
1.264075346316786,0.12176415875265516,131.71180660821565,0.018113886897765278
1.325156994894578,0.09006381864782123,81.34494452638098,0.056855971169354015
0.8739730820072629,0.2769182074061881,53.150729063673246,0.008474714184074179
1.8039145637271217,0.15803861641804395,88.72992730753249,0.01412509277214565
1.3606317142594684,0.1752212337214824,48.38388161361178,0.009614462208823735
-1.0,-1.0,-1.0,0.017537101207758914
1.7318678467828723,0.5071729864019128,121.07848694132248,0.11473179729147957
-1.0,-1.0,-1.0,0.010488426390876398
1.200500686552326,0.4200372542586548,50.21951811795888,0.024447825288747792
1.459046017773427,0.055542940243424606,56.753854494650845,0.005962553715049046
0.8202480539750495,0.561132220709352,37.73592452822641,0.028382710867437353
1.0611364824566314,0.9820118846820636,33.015148038438355,0.0843497692480286
-1.0,-1.0,-1.0,0.01095482373959415
-1.0,-1.0,-1.0,0.026718465713919934
1.6524058185115431,0.08646622557087873,52.630789467763066,0.007605346670363847
-1.0,-1.0,-1.0,0.0063129600752616566
-1.0,-1.0,-1.0,0.0115223974577808
-1.0,-1.0,-1.0,0.005150892128625526
-1.0,-1.0,-1.0,0.004030641443609274
-1.0,-1.0,-1.0,0.011392710267784338
1.4612346873324973,0.08567164293953476,61.587336360651285,0.01000762501517367
1.259844563913597,0.1717408182832768,60.01666435249463,0.023950237079044107
1.0621794641123794,0.5969475558544425,72.11102550927978,0.06909621552074058
1.4062909502002117,0.1254644697428498,129.46814279968643,0.01631608944238388
1.362723668626871,0.12212098585199485,93.40770846134703,0.07481250840635083
-1.0,-1.0,-1.0,0.009328622106619474
1.3256877200517743,0.062056372368018586,78.10889834071403,0.014944488906004607
-1.0,-1.0,-1.0,0.006651403396393951
1.8856020043053014,0.07289641429284666,108.70602559196064,0.017888116283895326
0.8699877366743487,0.36018279491790467,81.02468759581859,0.03466955634952231
1.3840221869668865,0.08918088423880745,109.0,0.02749853889620735
-1.0,-1.0,-1.0,0.0036257286254966557
-1.0,-1.0,-1.0,0.005243410308795168
2.0614767686374447,0.8084435624298903,53.85164807134504,0.1137803448945899
1.5077780699323688,0.11805917343644581,93.40770846134703,0.01771384381483356
1.3365585691527575,0.26326140605902176,61.39218191268331,0.028855216313509267
1.4212101858388642,0.8193778381550062,56.515484603779164,0.2515210123085007
1.2870789017312827,0.1285495548821422,95.08417323613851,0.018967947956438108
1.6059338142685118,0.14320680667662725,63.788713735268246,0.018914578582444608
1.3394171288152865,0.2911184339382241,49.51767361255979,0.023157788225420882
-1.0,-1.0,-1.0,0.032063511093279304
2.1345503201639002,0.17981351567911227,84.64632301523794,0.017084832109265997
1.3248598516768688,0.27389822438812156,74.63243262818116,0.0287122315854086
2.0139514649098187,0.1283977295964768,88.20430828479978,0.016101656212738676
0.7940274427493192,0.20717288298585948,65.19202405202648,0.016059872755112847
1.706428368699077,0.666092379611289,78.26237921249263,0.09207268070680391
1.4713708219355746,0.06650735277587361,84.40379138403677,0.0105567691803425
1.5706680785821456,0.10585283568621838,61.00819617067857,0.01122396675208124
1.5585230815423743,0.07752135419351058,85.0411665018772,0.007237671643962045
-1.0,-1.0,-1.0,0.00521217992401645
-1.0,-1.0,-1.0,0.006979922871953692
1.5107724998393397,0.3448592930227863,58.82176467941097,0.025195429178272197
1.5882072263372147,0.06909147720070252,77.20103626247513,0.009726021482435353
1.652723073580635,0.12327508804938667,48.27007354458868,0.01557741795174987
1.1363019529954523,0.8840181275586964,53.31041174104736,0.053571432913687406
1.2924423423954716,0.14188040588278586,78.87331614684399,0.010002894863735616
-1.0,-1.0,-1.0,0.018701452718511664
-1.0,-1.0,-1.0,0.04156368497833091
1.508573732839376,0.053102228040579125,80.2807573457052,0.009198883074905136
-1.0,-1.0,-1.0,0.01686208795137295
-1.0,-1.0,-1.0,0.010016103391762511
-1.0,-1.0,-1.0,0.01750032965543096
-1.0,-1.0,-1.0,0.01748611313023733
1.475742066794543,0.15201221923363864,137.41178988718545,0.02992387142427778
1.7001212399560992,0.05072873794856092,130.09611831257686,0.011418343975841109
-1.0,-1.0,-1.0,0.004900501627477044
1.3453734409955722,0.4713217277857846,141.76741515595182,0.05076488254504017
1.7580705121571567,0.26034717299018284,123.70933675353692,0.02970105497665189
-1.0,-1.0,-1.0,0.004997169274929816
1.5037231887864848,0.08909772712213693,77.79460135510689,0.011690112368797976
-1.0,-1.0,-1.0,0.0049003322044436845
-1.0,-1.0,-1.0,0.007059384768772183
1.2577439606432874,1.0658207720114623,24.698178070456937,0.024555806101980836
2.006011239996205,0.2566859145504109,73.0,0.015533788358182405
1.5251339325476911,0.05645688119001504,65.86349520030045,0.00979744933218333
1.1565460957614073,1.1336456887897735,58.180752831155424,0.21643302415265947
-1.0,-1.0,-1.0,0.010321431398040452
1.9204253237960651,0.1398546588389523,58.137767414994535,0.138028905086668
1.4916831554498053,0.2332058295914352,43.289721643826724,0.015544036774083662
1.2785982339732673,0.21076586939169806,98.11218069128827,0.02314758637404503
1.3390319297445656,0.16404657444442525,60.728905802755904,0.013798042131831343
1.349022047255605,0.23763886532977752,64.19501538281614,0.039077144829127886
1.0722446811670285,0.5390987131095875,78.5175139698144,0.050414674273918304
1.0981988156176559,0.25883463023870806,84.11896337925236,0.025429785173719098
1.7828100975137875,0.1851008234891879,107.35455276791944,0.020037986424109318
1.9281562337483724,0.06826281618836486,61.5223536610881,0.04712480554086529
-1.0,-1.0,-1.0,0.006115081858527046
1.0599952177748397,0.4211296187795155,72.2357252334328,0.03066919843215793
1.5635529855998926,0.22544572025142667,68.30812543175226,0.008981069879447204
1.5525362044216724,0.05790105198691137,60.13318551349163,0.0069693411310061985
1.3476531269494842,0.12663295451656006,46.61544808322666,0.012563738748457164
0.9869208175347577,0.8251353335103774,35.11409973215888,0.12395146636002313
1.5789698944008403,0.4261945631311864,41.773197148410844,0.016286237118834767
1.457996430676624,0.43369539967453485,94.92101980067429,0.047247112748792425
1.6776472181004725,0.11858049044709039,124.77579893553076,0.02131219890361462
1.6448392798148093,0.11765302649595014,139.38794782907166,0.017980465465349142
1.3894691419369838,0.5185608104991561,58.66856057549052,0.021013052980123483
1.4216735844749506,0.06648269931420858,58.69412236331676,0.009004510571759675
-1.0,-1.0,-1.0,0.24348421494718123
0.9629659579615905,0.3237596743485597,102.52804494381037,0.05902509834435616
1.9203584230173747,0.27532887247264154,125.0,0.028308893651877186
-1.0,-1.0,-1.0,0.023749893133992606
-1.0,-1.0,-1.0,0.009456844960696894
1.1600338358843238,0.16443558474230668,94.33981132056604,0.01969198102283036
1.1139977495215758,0.11700163794711496,72.44998274671983,0.010225794136749278
-1.0,-1.0,-1.0,0.007555370341297842
-1.0,-1.0,-1.0,0.013272901135459024
-1.0,-1.0,-1.0,0.007913959249215454
0.9461280423211507,0.5643046560566441,54.589376255824725,0.043003466654856444
0.9080730970497384,0.2983809569059434,38.07886552931954,0.013979634720405842
1.2799153453627632,0.5364526116447662,53.25410782277739,0.0224803096595379
1.717980087155669,0.40778061499189516,114.54693361238441,0.06844050213932125
-1.0,-1.0,-1.0,0.010833324789559106
-1.0,-1.0,-1.0,0.010513067456291951
1.7622176904334317,0.1518417718823544,123.97580409095961,0.035217866138655914
1.5312063965995135,0.21360292947063916,68.24954212300622,0.02993876325970524
1.270359189913679,0.19711643325517977,70.43436661176133,0.011179610728790066
-1.0,-1.0,-1.0,0.005128872481009169
1.6643907490239085,0.08794469810088872,51.86520991955976,0.010890724084136062
1.2589725414978372,0.38273819059216735,83.67795408588812,0.038509644788735975
1.9208968005107638,0.4037002304171338,83.86298349093002,0.055043082499868785
0.9093337127350972,0.610031364593609,59.464274989274024,0.040380211121965486
1.1972603834212845,0.3038548035223507,71.11258679024411,0.03480352202653776
2.282494518570991,0.06403112246572931,108.24047302187847,0.03447529599292631
1.075719440826847,0.11561057214376123,90.7358804442873,0.012527501098889471
1.440368830540949,0.09502240224534703,63.52952069707436,0.025716608678293257
1.4951746615856718,0.5101151321236371,96.82974749528164,0.06159089119764407
1.3120153703855986,0.36113219484936765,70.8801805866774,0.04870521794557077
1.258789909035223,0.28950398863992133,71.78439941937245,0.0282870923357214
1.2701669687860897,0.11173066934513223,54.378304497290095,0.008534445398283965
1.4889213925845701,0.0925820488713527,57.982756057296896,0.010057862409058156
1.570788133029456,0.293928236114934,95.2102935611481,0.030050098752129176
-1.0,-1.0,-1.0,0.015424010121493957
1.054440270123292,0.21174119814569747,73.35529974037323,0.02964291320157393
-1.0,-1.0,-1.0,0.006977811349701064
-1.0,-1.0,-1.0,0.004586847558237521
1.1977346919736511,0.08526579119288555,68.87670143089025,0.009691522239018629
