MergerScore_bin_center,Mean_BCG_Offset,Std_BCG_Offset,Sample_Number
0.17148424507116156,104.4781883347253,23.952035879877393,95
0.5032557241155173,97.94969004838171,26.18573840296092,61
0.8492145732717664,61.09315135149618,21.891004724521398,58
1.4381220706493032,63.95670821812664,25.250550291605006,59
4.045521006210005,118.40385651481712,31.21093002645936,51
