MergerScore_bin_center,Mean_BCG_Offset,Std_BCG_Offset,Sample_Number
0.16001761929706812,61.47122136314189,21.107690733752808,65
0.5438705123676485,97.38911950831172,28.45757637250175,65
1.0188677916759443,68.28231134933284,22.31013808674113,65
1.7421668514562454,57.403769334096594,19.009264034346657,65
4.65354176502527,168.1294817061674,34.11578911010507,64
