FOF_Halo_ID,Subhalo_ID,sigma_0_projecty,sigma_3_projecty,sigma_5_projecty,sigma_10_projecty
9475827,5414027,380.0860878883432,380.0860878883432,379.12326388858975,377.9528384490469
9542454,5457265,0.9196478576962912,1.441549361218718,5.121485498667407,14.401761332699964
9618320,5500393,491.1164455688866,5.7634478755851415,3.4193719977190615,4.171381501594986
9692480,5543535,5.094699458855476,2.728956323000269,2.5367029139868,5.645343643262572
9755953,5585462,0.9692237804056366,2.7685137460573084,2.7685137460573084,2.412218267202822
9821916,5622988,176.6556727849956,1.229399992882048,1.229399992882048,2.798438050205784
9898563,5662021,1.0859442727307282,1.0859442727307282,2.675684260342013,5.851085428634802
9980528,5701991,3.5490372977948628,1.2174126688333764,0.9588030777213824,2.556987051297968
10050921,5742550,20.669170267870822,4.071691374695675,4.071691374695675,5.593337392794549
10118255,5780854,1415.144543757553,194.3539239816854,190.65438610131514,137.8364156835185
10182163,5819745,2.221810612280143,2.221810612280143,4.698919331619199,9.627097764197115
10250314,5860190,9.448952166986476,3.835403310676033,2.940967933585585,2.8430545036253623
10325230,5898222,4.178940963528232,5.815168439310471,7.460798420529795,7.460798420529795
10388588,5935626,14.064238224781597,12.386627934170727,9.077680068050284,5.775705153677605
10461290,5975386,1265.5354208097663,1265.5354208097663,1265.5354208097663,1265.5354208097663
10523339,6015783,172.65319575658316,154.59663045457145,154.16616064534293,151.66444696429173
10591373,6051780,0.9409753440636496,0.9409753440636496,0.9409753440636496,1.2272405589997206
10653720,6090578,23.78830614501872,9.531132163476524,12.950144776876174,12.950144776876174
10719334,6129057,1.173132913889735,0.97641448667409,0.97641448667409,1.173132913889735
10789684,6168410,695.1563494529593,695.1563494529593,4.731798125009287,11.43375789461419
10850667,6205698,897.3058858879808,897.3058858879808,897.3058858879808,24.65892504855845
10913474,6246528,338.4515761387176,338.4515761387176,338.4515761387176,338.4515761387176
10978509,6283650,175.8449707330792,1.1318930879242608,2.3749968106654604,5.627409868134565
11054451,6323025,1.1980260439263908,1.0983573415447945,2.544052671288945,4.177914638977614
11114399,6362721,735.828116728158,735.828116728158,58.26518391383017,47.37839216819343
11181627,6400271,153.05412651173307,4.41691654697504,7.497038729087425,7.739061602472636
11244677,6438804,2.5391930030434846,1.1395652550491384,1.1395652550491384,1.0629583768815491
11306469,6474948,747.680781444079,1.3675894607663235,1.3675894607663235,40.54724587186973
11366567,6513711,94.13196223812496,64.98137358122582,74.60004726695102,69.48494607578873
11427189,6551908,594.9447071287586,17.86724655095476,17.86724655095476,14.63506486141983
11494741,6587344,1.098036316793465,1.2485809235649512,1.2485809235649512,2.712559416755704
11557421,6623698,94.46817176717533,264.2008302366124,262.38684100671065,244.42318408257404
11616007,6658663,9.294216243765751,5.983121482886324,5.227848739474658,3.1167043026724826
11669648,6694835,304.4622282218797,304.4622282218797,0.8565543255848357,4.788315475411372
11728256,6730216,189.36764323780332,189.36764323780332,187.07353860190116,185.28525144029626
11787944,6768469,29.374282255626543,16.68183130470364,17.355092022869098,16.68183130470364
11842426,6803322,375.5423956271783,366.1752242240167,5.886659390825075,4.23954423861138
11899947,6834891,135.97372488449287,1.1500345988139358,2.647946444692975,5.90540261537914
11956131,6868640,606.1474726755181,1.2664876126678506,1.0990721386020903,2.5112986589977453
12017596,6904361,488.2997124799986,488.2997124799986,488.2997124799986,4.7251120830926
12072494,6934252,1.0787941849384308,1.0787941849384308,3.421480673755564,4.9202908884782035
12125195,6968767,6.4703563691968675,4.979634632935641,2.7857472583133345,2.7857472583133345
12181986,7003877,302.4632219112957,204.3132390504643,204.4707965640698,207.9146827745207
12241571,7036380,2.5108570221172397,1.1359430182523098,1.3307978030059637,1.1359430182523098
12307120,7066609,1093.8190780903558,1.1729048266376962,2.633579644863751,2.633579644863751
12365753,7099341,970.3116088643808,11.918314455207446,12.376432921110435,16.918156781417863
12417474,7133372,3571.33758389292,3492.316679334921,3490.663490806872,3490.7835518872716
12469884,7164620,642.6557130504832,3.2022925547668204,1.521543467599152,5.7320177895993165
12532696,7198395,3.802798279722687,1.466968830771873,0.9121982977623282,2.281063962011525
12583796,7226610,6.488737075132952,2.8027506445251205,2.8027506445251205,1.3181939735111534
12634279,7259062,172.56382103815227,172.56382103815227,5.970571793248815,7.365582426843123
12691937,7292326,3959.020708233723,3791.411305582658,3791.411305582658,3791.411305582658
12745892,7326388,623.6754436377865,623.6754436377865,623.6754436377865,5.906051407388093
12797098,7358370,1.161578590069071,0.9772591366818731,0.9772591366818731,1.2147856662671659
12853020,7390772,1886.9036329732978,1672.6572923563815,1869.6262061212078,1871.1333876215776
12917382,7420977,104.3743420465725,101.46238921289698,100.99756479521552,97.81253013202047
12977508,7449221,582.7245320707674,582.7245320707674,583.0082847418668,47.93357239881192
13039286,7479583,853.6726447863127,1.2685447285876692,1.2685447285876692,1.1723268949117258
13097824,7509022,179.5235936447189,1.0133866628546961,3.328290739641351,9.134058114592774
13155349,7540474,895.8056762350833,895.8056762350833,895.8056762350833,4.250993053401355
13211163,7568625,12.54651349634872,2.5012174620931384,2.5012174620931384,2.4704447948585537
13265012,7600578,904.7405202185886,12.63542004012792,12.63542004012792,14.28214098641415
13316140,7631495,677.1446476693642,1.3297860337571819,1.092051372230701,1.092051372230701
13371165,7666611,1827.8674594298507,1016.6929758841586,1015.3989034624726,1016.6929758841586
13418091,7699738,1.2436366347531933,1.1091699408772064,1.0730790314417935,1.2436366347531933
13474771,7732001,1143.941461377383,1143.941461377383,103.43423709873753,91.44409635497188
13532574,7759148,942.3677737285655,496.7913167590023,3.398803571122459,12.953757573040768
13580395,7789873,1144.3319119964012,11.011186217155666,7.824441680742296,11.791780049687715
13626852,7821379,1.1926724124379617,0.8971275868466031,2.383673850869413,1.2150620886980459
13673079,7849977,570.930663697037,570.930663697037,2.570015140345169,4.15940316863222
13721716,7880893,311.2502269869098,311.2502269869098,9.211243747651238,13.879874250244518
13776535,7909976,1.1430518488670196,1.202819115263527,2.627559947304963,2.5935438569871687
13826982,7940482,485.9950942215811,485.9950942215811,485.9950942215811,19.31594564221993
13879750,7968500,687.275635464338,2.8254982248311458,2.8254982248311458,5.044745811635764
13931118,7996331,2.7454387054025524,2.343590132684409,4.586372390328034,15.99644363635009
13983997,8025746,527.8594136141543,527.8594136141543,527.8594136141543,4.210930096802135
14034933,8055180,1897.4104089875093,1897.4104089875093,1897.4104089875093,1897.4104089875093
14088498,8084217,519.2781969045374,1.1098479674254411,1.4360924777516273,2.602087162146322
14130316,8109923,1.2452807552517149,1.0446240114445096,1.0446240114445096,2.504840981380876
14174744,8136845,88.29072546991289,1.1144629218036044,2.6211609458500664,8.27236154750456
14233330,8167562,4.367256813777483,0.9612497506971225,1.2620565881460641,6.074481265021058
14287597,8194454,1.0624630141733944,1.032773544984008,1.032773544984008,2.436802210367696
14335799,8223024,336.97238046952816,1.2429896955006177,1.257472462726493,4.2168812426825255
14378078,8251771,843.7210328465573,843.7210328465573,2.473926923959443,2.473926923959443
14429550,8280408,3091.8929395609234,3173.708231239772,3170.0590645145676,3177.6999300893817
14474652,8306408,2018.0521257524224,1446.822876981491,1445.169104985544,1443.5153415689117
14519541,8333763,1275.6755404223677,1275.6755404223677,1275.6755404223677,1275.6755404223677
14561807,8362473,998.4171066753876,998.4171066753876,1.5705194237597502,1.5705194237597502
14608858,8388248,335.27421894488145,334.01777166340815,334.01777166340815,87.75440656970997
14656307,8418955,0.9073032428032407,0.9073032428032407,0.9073032428032407,0.9073032428032407
14702020,8445478,1.116954171635352,1.116954171635352,2.6142007998740047,3.458076210218024
14745621,8470586,4.815520216133837,2.593104357902923,2.593104357902923,1.1173767754505635
14792227,8496867,155.42155034058814,1.0654457794007817,1.1766801203683117,1.2786303391277114
14840507,8520731,1.3435920393551473,1.3435920393551473,2.8949703326948812,7.31838203087158
14887593,8547162,1.2970632922371752,1.120622059295045,1.120622059295045,2.5384340475385816
14931303,8575306,109.77187975366667,2.572807353809929,3.546448149983724,4.383632836866215
14980356,8600493,1153.7599846109013,74.2114166735747,53.95094329579913,60.85265446178507
15020206,8627300,513.7857894073544,4.081973971263139,4.081973971263139,2.4519506381892375
15075264,8651442,1887.6928294335903,1887.6928294335903,1887.6928294335903,2025.8077603855663
15120042,8675949,152.97008203932432,6.521199316193495,9.05431878188424,11.075723489519794
