pre_merger_score,post_merger_score,curvature,norm_curvature,meta_info
3.2788780101296955,3.5458241741523486,0.1474975503575037,1.2836046298328583,"(0, 72)"
3.7064623547067512,5.967401020559565,0.013387702814508023,0.6622116593329759,"(252455, 72)"
3.7199159198824687,3.6828442685216545,0.0009351467279665182,0.050591169534168756,"(476245, 72)"
6.05666192686076,2.1640343756913216,-0.07378219046782666,-0.8840941526038374,"(692426, 72)"
1.576283811380447,3.620200319356677,0.03938597615600049,1.3344737001926876,"(880597, 72)"
6.413902411495716,4.140527792700841,0.016279567418334105,1.557598021529747,"(1068507, 72)"
4.488093979398573,5.455663198155537,0.004222372649090818,0.37271284556866857,"(1263653, 72)"
1.0265010156883059,3.432937923205674,0.009014320988592318,0.12331492619546175,"(1431487, 72)"
2.8254128685245985,2.5938809189403496,-0.0005668848692136153,-0.08316142732644916,"(1580995, 72)"
2.4660238603999356,3.883799503742107,0.03295560056659063,1.4191270414782582,"(1763481, 72)"
2.953431584220664,1.7686314187510472,0.004926669169942976,0.4166781516475443,"(1921024, 72)"
2.427657902482898,4.189319906813576,0.0033038535290240284,0.23854613436650496,"(2069291, 72)"
3.384419415186944,2.8661387410766572,0.013584933299354174,0.7584869964361297,"(2213486, 72)"
3.295516555069514,1.4148365835845995,-0.009529083333835304,-1.089597405340317,"(2380799, 72)"
5.396218488576129,2.2306339670785587,0.013080794734797792,1.2353363326747278,"(2507618, 72)"
2.9403765415427476,2.3550961618783837,0.001504795249345237,0.15335190305362123,"(2637623, 72)"
1.6698772169941734,0.7340152914553224,0.012025368223967301,0.5664876839719989,"(2771226, 72)"
5.554335951628553,0.7079443649142974,0.0011196624689312935,0.09194846504748766,"(2892630, 72)"
1.7931000270907376,2.580077828987526,0.018811361737553055,0.7090050206065733,"(3020669, 72)"
0.8889820890372084,0.9285433511434054,-0.05387298415805148,-1.8392690440803074,"(3135769, 72)"
2.347598478100241,0.586590846650656,0.001703520328146791,0.16741289551099703,"(3238091, 72)"
2.1239780062052955,0.85633924783922,-0.003592600936389901,-0.29959135367772927,"(3343359, 72)"
5.993086004597327,3.721132360468694,0.003382469281406385,0.3398768790276907,"(3457081, 72)"
1.3385289341377706,4.626218337355705,0.018770372938062052,1.826341494597109,"(3556542, 72)"
0.5266185701847166,2.6397890039157064,-0.0699241692774109,-1.4029157225751336,"(3656685, 72)"
4.415062596981082,2.5549582406860925,0.005094571042593858,0.22794892862664484,"(3758330, 72)"
1.955174423931841,3.2433705587551405,0.007937038584775857,0.561616196502054,"(3863281, 72)"
0.33302938982298114,1.3664818490919495,-0.005274522959274844,-0.25513919252135475,"(3960854, 72)"
2.964000965235426,4.3772515861272785,0.027593268200385254,1.141484377009745,"(4054274, 72)"
0.47749698052635736,3.5115373180211,-0.05593508886973061,-0.45973724436261115,"(4152102, 72)"
1.172853916877004,2.7034123108083987,0.023871026192784625,0.9160104167371457,"(4254230, 72)"
1.6263055820308765,3.0570044333788307,0.019367484992179024,1.066638901471675,"(4356618, 72)"
1.9701825711362162,3.0200088847995152,0.015055925771915732,0.7919742714348735,"(4461296, 72)"
1.2137543333684,1.9651380024340603,0.015843251822198014,0.5748645745935914,"(4561713, 72)"
1.6814721892967455,2.7210322389350097,0.006368579090299514,0.5224750233487603,"(4656216, 72)"
2.4147265693056905,0.2524012549737753,-0.0007767440391687405,-0.024120031085370863,"(4753637, 72)"
0.0,4.205535933408478,-0.14202064420645807,-5.625795488931292,"(4854863, 72)"
2.7169509248320347,0.8058767333647419,-0.6523267407540404,-6.977049663387567,"(4959833, 72)"
2.8079774723277335,2.586194255126366,0.013538894819631008,1.2034016635253626,"(5059214, 72)"
1.3977401384062045,4.774931640128412,0.0823944164456914,2.0893700404828315,"(5160063, 72)"
0.9210731379618483,3.58690561984344,0.01990031132240046,1.9095174577237204,"(5251697, 72)"
1.2176605850185407,0.827081103514999,-0.09738141763112401,-0.9202611304860663,"(5348819, 72)"
4.129243055375508,1.8666646441365549,0.00493337935659692,0.42862405676454474,"(5432141, 72)"
0.9984623217120256,2.5470330925274025,-2.3023286607933944,-5.337653807491234,"(5524229, 72)"
1.467615382330562,2.7731933821936314,0.006940660018968104,0.4114899432190242,"(5608717, 72)"
2.035559485603775,2.7091299486701805,0.01571529552923624,1.192865884960647,"(5693289, 72)"
1.5586870234734889,0.6346386493157374,-0.008199306950799606,-1.0685302564495938,"(5787144, 72)"
3.5326097822412845,0.516410735144412,0.022942071602592116,1.2378093506127985,"(5873398, 72)"
0.5567243919635533,2.220310912262474,0.02812188403312322,0.47084426824017145,"(5956970, 72)"
1.0174607746416984,1.3756424903523208,0.0046315965516405995,0.3426232416605798,"(6043040, 72)"
0.8492062827511891,2.002935502223551,-0.0229996023685885,-0.24394738935261528,"(6130348, 72)"
3.5784297860250978,1.928345784769173,0.024670963434378045,1.2354148910249376,"(6225917, 72)"
3.410551221014818,1.8512826576475714,0.005672129578181664,0.22605227019023455,"(6325415, 72)"
4.036547152211688,1.2122787471785577,0.010745818683146847,1.167943246493672,"(6412656, 72)"
2.539397777420922,1.8034536467618634,0.019126248936875367,1.3024252849173918,"(6499612, 72)"
1.1965963822709729,4.457846210352776,0.04549770908383371,1.4748457974375588,"(6574070, 72)"
3.052586515666674,1.1576912107472928,0.008076576320478566,0.7169416111643522,"(6664769, 72)"
2.20316912467359,0.24962634031420894,0.0023100844161904974,0.24993324854514576,"(6748564, 72)"
1.8283574581223758,3.6607333638945896,0.00023713277143659443,0.010845375794634848,"(6834499, 72)"
1.0254999177479394,1.9378093381663657,0.02570178869035674,1.266793242067029,"(6913365, 72)"
1.8033133021384016,2.4211588859544486,0.022848867653891276,1.4304529595780533,"(6991026, 72)"
3.050632295982001,1.7180900720343786,0.023280079583657694,0.9272732689190979,"(7065334, 72)"
0.19058054479211184,3.2803922105694854,0.006258302704861604,0.7054797227791438,"(7146294, 72)"
2.670509127096922,1.1934253675885071,0.041510390073673964,1.9178643088466465,"(7235867, 72)"
3.641700060116692,1.5085360001340349,-0.004579832882938438,-0.41407880659205826,"(7325028, 72)"
0.1287435335318192,1.878085815892395,0.002939659143989021,0.29259322753576344,"(7403396, 72)"
2.7716963218409445,1.3827725348283213,0.03187806701118118,1.2871984393301714,"(7474466, 72)"
3.683273318992958,1.7681555167950789,0.002972122428854233,0.46957548006003336,"(7547375, 72)"
3.849975519683151,0.6301565475417932,0.0179278157567695,0.8992664024378989,"(7630798, 72)"
2.667244274794025,1.4547887026377309,0.011346192307669194,0.996312338007377,"(7706133, 72)"
1.3592030360941143,2.651835923568049,0.01499437083367637,0.9836254559534742,"(7778424, 72)"
1.3352009762928272,1.2054192741043714,-0.004375785653157155,-0.20278536634756916,"(7860333, 72)"
1.0990317371348741,2.1556519240691965,0.003361870932837182,0.16365601028725607,"(7935722, 72)"
2.613214742574083,0.7008993095267146,0.012966200413651992,0.4629425804620152,"(8012756, 72)"
1.5027347643561262,3.8888689238859993,0.03282276189041673,0.7893523129586126,"(8094210, 72)"
1.2762183261444329,1.5465124041945915,-0.0015858071439974128,-0.08966377079106902,"(8175593, 72)"
1.5641359248539364,1.2685241880580662,0.004643696536116466,0.15531592025761243,"(8241267, 72)"
3.052368417286205,0.6318974712832834,0.02967590377180258,1.6761694914095577,"(8311356, 72)"
0.8940695265549745,0.1822211434675327,0.016492062537648445,0.6867601602449854,"(8384388, 72)"
0.0,0.0,0.0067662553281176265,0.33956897299215155,"(8460952, 72)"
1.151988773170518,0.7304463942251134,0.01753597257573595,0.7098128538365789,"(8560074, 72)"
0.0,2.210125753982304,-0.06082603091376975,-1.908741270092685,"(8629805, 72)"
0.21948892479080484,0.961001956871239,0.06977516366057498,2.3539459752671217,"(8714627, 72)"
2.5719120641903266,2.68073535297983,0.03211795400873271,1.395899329389673,"(8790231, 72)"
1.457998702318194,1.5779683030412601,-0.018178916065073516,-0.8386195102692242,"(8874396, 72)"
2.2966907049496896,1.0745178604810413,0.01200359871651207,0.2657663693875121,"(8943467, 72)"
3.8489639588816007,1.9614759359658183,0.0028762004104535242,0.2169199974375413,"(9009954, 72)"
2.793307567287889,2.3394449631118635,0.012704957259897816,0.8350349227260214,"(9083738, 72)"
4.312431039190457,1.2850597292894648,0.025478712780390954,2.1853860914166665,"(9158821, 72)"
2.351993809631594,0.7828021473272875,0.018371835130311032,1.1231954494055227,"(9229180, 72)"
1.3934903756604933,3.3134906237298067,0.022982340663255562,0.9892448755569239,"(9298035, 72)"
0.8666558287552552,1.1162416593721431,0.011874979132898368,0.557075231664239,"(9363765, 72)"
2.63921079375488,1.4789382786788945,0.027405829789797477,1.2007191777344017,"(9439759, 72)"
1.5311269380260604,0.8452891441869022,-0.0037454510982904907,-0.17616231200672383,"(9513551, 72)"
0.8683645553082192,2.6135948628097196,0.00928896840341801,0.9059131277783863,"(9574391, 72)"
2.4046922493244716,0.3796713163425647,0.008058730106226385,0.4473121519580501,"(9644244, 72)"
1.669528294603539,1.2987310787809299,-0.007195582666427051,-0.5015133600641757,"(9720881, 72)"
0.8388276009433582,1.1588217467728164,0.06428517143734606,0.9874102179599421,"(9819553, 72)"
1.7182108148281676,0.33418959167687934,0.005911099980467652,0.6236527658945653,"(9890449, 72)"
2.363581686745625,2.2288939688014726,0.012402167076075065,1.095501492191806,"(9956048, 72)"
3.417184337442381,1.2813245212202804,0.025969340121114206,0.6801620655448942,"(10017312, 72)"
1.4421008638155874,0.6252881095809228,-0.003829111878739855,-0.20091736287788042,"(10087222, 72)"
2.2121740399572762,1.475963621070587,0.006420208190156686,0.3729601162984749,"(10157377, 72)"
2.1690737357802488,0.4857220407307792,2.671806641948299e-05,0.0008540929106186645,"(10219640, 72)"
3.1169523002832262,0.9297974821155783,0.019572233979876518,1.2044307319807124,"(10293151, 72)"
4.27483829741804,3.1104341696500626,0.044202721996101854,2.2140608466432443,"(10351662, 72)"
0.2023395884265439,1.1741231471066862,-0.19726865544766342,-4.895219296922008,"(10422957, 72)"
0.4824915344846694,0.8547522155945291,0.011352487709539933,0.45288681587135515,"(10484363, 72)"
1.034256494163711,0.22910730989923,0.023981993456400792,0.8555154997782809,"(10545631, 72)"
0.5195035226194271,1.7564322883418955,0.010939818489926985,0.4144258793636899,"(10612178, 72)"
3.2662730240889672,1.5029936236005614,0.010263460915704301,0.5467418124245775,"(10672584, 72)"
2.0625261455518604,3.6865448132681777,0.01408180099701415,0.6374487173899474,"(10739656, 72)"
2.4536922719098713,1.2162545852024378,0.016786573068827106,0.9043623830410586,"(10809596, 72)"
3.693796844283777,1.9423497728049082,0.018241804447282458,1.3065356777631976,"(10886163, 72)"
1.1069945843289752,1.5938240221569822,0.022581487720779524,1.0405550369077519,"(10943032, 72)"
0.9860578598201153,2.9708593659747673,0.02962529593225008,1.1301077947723828,"(11009511, 72)"
1.3144978748916736,0.9124795905977714,-0.28106144463753296,-1.5512543975428674,"(11069985, 72)"
1.1382379731772738,1.3640706587737446,0.03814621435875798,1.0394135235758828,"(11128914, 72)"
1.5000342797614028,0.9898757029533893,0.013889786514389713,0.6356695977605306,"(11186149, 72)"
0.6104358942067105,3.664871306907595,0.007870296482629567,0.32030389225975875,"(11247535, 72)"
2.0858478151569244,0.1304597935568932,0.010623623317915618,0.9648847618814291,"(11318647, 72)"
1.16473898886558,3.732844009284792,0.015694407030077795,0.9705478243529906,"(11375025, 72)"
0.1382379731772739,0.39137938067067946,0.010222462014694005,0.2751368578326109,"(11433807, 72)"
3.54292255302265,1.9951986924184668,0.016851546808367358,1.003556501229124,"(11484512, 72)"
