FOF_Halo_ID,Subhalo_ID,sigma_0_projectz,sigma_3_projectz,sigma_5_projectz,sigma_10_projectz
12017596,6904361,400.9150613006109,400.9150613006109,400.9150613006109,2.5444019104576947
12072494,6934252,2.577002723737988,2.5093552744670906,1.1021640407321223,18.298933926696876
12125195,6968767,6.034786954245612,4.984307798804022,2.788520278586339,2.788520278586339
12181986,7003877,538.5587657834192,218.13213669882194,215.6343727522289,218.92679018373374
12241571,7036380,2.4848380364498475,1.0772110388796965,1.0772110388796965,2.575085763710195
12307120,7066609,786.4216665445487,1.2541984230981242,1.228918748106779,5.8286505412152
12365753,7099341,1071.8812161667593,5.02700427194618,4.379605342254819,7.604748327431465
12417474,7133372,246.31025363645116,1090.8752971402657,1090.8752971402657,1090.8752971402657
12469884,7164620,835.9327317807592,7.175880306330302,8.1333671522205,7.490749700198963
12532696,7198395,4.771181057317517,4.771181057317517,2.5382990909290695,1.0541068527029211
12583796,7226610,7.753160742592512,2.5119473511001833,1.0992179906851454,1.2519578092451602
12634279,7259062,209.5151419020314,1.49929776633916,0.8604575185163749,2.616786588755734
12691937,7292326,4888.836086375049,4888.836086375049,4106.22121422189,4106.22121422189
12745892,7326388,361.1794216546822,361.1794216546822,361.1794216546822,8.55888502146904
12797098,7358370,1.2907142663045934,1.2850867122603462,1.2850867122603462,1.0701749953829143
12853020,7390772,2114.446421258193,2112.4626853652358,2115.461850066115,2121.135896887718
12917382,7420977,171.95117596681143,141.78267008629172,99.45137623092212,49.437829871743396
12977508,7449221,890.5239652540876,891.593722853638,47.09712813897397,40.197512480525646
13039286,7479583,414.7418243359244,1.2966708209134479,1.2098750868254415,2.5389254440217277
13097824,7509022,170.13312950972875,2.985201187746229,3.8467434373702845,7.033542286273201
13155349,7540474,769.367404455198,769.367404455198,769.367404455198,4.2726176840379475
13211163,7568625,2.6827984466262884,1.2448789096067785,1.2448789096067785,2.5821764834185927
13265012,7600578,1104.163307872214,2.6419600922609034,4.239471683349099,6.337184565812185
13316140,7631495,852.3974795254396,1.261053155630892,1.261053155630892,4.2014619879876625
13371165,7666611,1795.5266844096348,1071.111365737502,1071.111365737502,1072.651040483359
13418091,7699738,1.1195171904557146,1.2248702502095006,1.1922867860996818,1.1195171904557146
13474771,7732001,665.6639079201084,665.6639079201084,117.6009756593209,104.5233077241778
13532574,7759148,1184.8665294692148,127.74620636135612,982.7848943656221,993.239461093191
13580395,7789873,742.0942847074418,2.5707931995560385,1.2002698896479125,10.088282832935413
13626852,7821379,11.45649584693484,6.582734597299567,6.582734597299567,6.582734597299567
13673079,7849977,677.1012427325911,677.1012427325911,21.047694154878865,21.94648064568087
13721716,7880893,357.17707400411655,357.17707400411655,2.4382016488953084,5.957932125984895
13776535,7909976,2.6387778662923593,1.136157732086977,1.136157732086977,2.496685921941305
13826982,7940482,754.3673378081874,754.3673378081874,754.3673378081874,5.974715900332773
13879750,7968500,885.8289023557222,1.0221879360029165,1.0221879360029165,2.5772406086557744
13931118,7996331,6.29736637233917,1.1593617957983415,1.1823727700819857,1.1823727700819857
13983997,8025746,552.8677811878171,552.8677811878171,552.8677811878171,4.865143963420571
14034933,8055180,703.0304330967151,703.0304330967151,703.0304330967151,703.0304330967151
14088498,8084217,239.8326672415922,4.912242746872004,4.22483602110237,9.368952237006578
14130316,8109923,0.9309423819697693,1.3967084773430392,1.3967084773430392,2.920552707931692
14174744,8136845,3.351155815609627,2.659655773902543,2.659655773902543,5.966885782088443
14233330,8167562,4.128631665601141,1.0157599465164049,1.1970392328298551,1.1678144779737314
14287597,8194454,1.5768199729090584,0.7842948072075305,0.7842948072075305,2.595079221176561
14335799,8223024,695.2122018191928,1.1313555346080761,1.1313555346080761,3.4908331501790832
14378078,8251771,877.5238475552383,877.5238475552383,1.049357274399995,2.8069249231440234
14429550,8280408,2845.5641593572695,2816.3097229374885,2832.5095381372275,2835.5010035971973
14474652,8306408,3145.360259546102,2730.199499934825,2730.199499934825,2730.199499934825
14519541,8333763,1992.0365787397031,1992.0365787397031,1992.0365787397031,1992.0365787397031
14561807,8362473,532.4599016139493,532.4599016139493,1.2125194602190843,1.2808986768382717
14608858,8388248,310.80655510956683,311.19523663177694,80.94153659434323,77.65725386374837
14656307,8418955,2.368507908479864,1.0609237810316265,2.610200239317986,2.610200239317986
14702020,8445478,6.2982261473641,2.5345999522354448,2.5345999522354448,5.764521006624831
14745621,8470586,4.168766328645553,4.168766328645553,2.5547781592657572,1.0816019956723102
14792227,8496867,7.8374991735645745,2.599231080375378,1.229109803677041,4.993157430127447
14840507,8520731,1.013978419191039,1.013978419191039,1.1412538231031146,2.5152320773225494
14887593,8547162,1.2698785614248782,1.0807088818812847,1.0807088818812847,1.2627395100886056
14931303,8575306,13.898636143875786,2.466558327588857,3.3067486440251685,1.3835530127863398
14980356,8600493,741.0930340562061,1.2955496026513842,2.6637424203025453,13.110160067147378
15020206,8627300,556.5536216791497,6.161343919845698,4.677119508731538,4.088971756260923
15075264,8651442,3369.765870827696,3371.3942267884518,3371.0851761953877,3730.8845214103794
