tau,mse_test,mse_train,R2_test,R2_train,n_samples
0.1,0.13915240217799327,0.1395164993238342,0.03077746208906129,0.09031448219751093,29517.0
0.2,0.16854233489831244,0.1683969725329998,0.04704487500807364,0.1399723239378483,29517.0
0.3,0.20417036358501836,0.20329863691593292,0.06686261556966577,0.18618652522646018,29517.0
0.4,0.24195820765547005,0.23868385782030907,0.08809872884350978,0.2292160804424973,29517.0
0.5,0.28033191098612587,0.2733663378253847,0.11118732941920118,0.26807678057592077,29517.0
0.6,0.3194250243934034,0.3007409266180575,0.13337945144175445,0.31727666327918014,29517.0
0.7,0.3561960405380007,0.3325088220745999,0.16131539842997566,0.3484379606970277,29517.0
0.7999999999999999,0.4481490153188118,0.24943853664642696,0.07345608432580286,0.5719734710602906,29517.0
0.8999999999999999,0.45825765858644407,0.31349459296395443,0.15985704800338463,0.523338813876479,29517.0
0.9999999999999999,0.49397462155575883,0.33438796307430674,0.19019351367756776,0.5450427076731827,29517.0
1.0999999999999999,0.5828424950375221,0.2355536596756372,0.13939144982319063,0.7108157104801525,29517.0
1.2,0.5777864327054347,0.30390151673950583,0.22667165748849905,0.6609115699993968,29517.0
1.3,0.6070894929260945,0.3422599370656583,0.25927769220569663,0.6507190742654867,29517.0
1.4,0.6630114572734847,0.3596679070545703,0.2587710311369983,0.662406991002998,29517.0
1.5,0.6803074793713719,0.3757592870637,0.2998523187936293,0.6739706447769873,29517.0
1.5999999999999999,0.7090202946253846,0.3717623329248433,0.3253871784734518,0.7004698234389288,29517.0
1.7,0.7386278780308649,0.3849428334727361,0.3476964077143322,0.7108016590679589,29517.0
1.8,0.7765883991684939,0.40237371699477,0.36109489399790984,0.7170576742527349,29517.0
1.9,0.7832450275593359,0.4803711136008664,0.39765033585005827,0.6827319161246483,29517.0
2.0,0.8094040247348696,0.4977862000317207,0.4162747204473396,0.6902082076397038,29517.0
2.0999999999999996,0.8702652348543509,0.4794417292512522,0.40968322410564306,0.7180099798625417,29517.0
2.1999999999999997,0.8947746862646201,0.49825414185070027,0.4275267360627465,0.7222713228649105,29517.0
2.3,0.9125733000559623,0.5537335960682525,0.44784494437123323,0.7067348144325284,29517.0
2.4,0.9198293491188684,0.5718496167122747,0.47237193294071644,0.7115477567041879,29517.0
2.5,0.9428793984523267,0.5884704856437212,0.48605512236728887,0.7166499383070661,29517.0
2.6,0.9728414473813345,0.6065779188236005,0.4949945404863719,0.7206149011370324,29517.0
2.6999999999999997,1.0054005193704323,0.6249036351040534,0.5019349468978431,0.7241316955708053,29517.0
2.8,1.0353789771077537,0.7582730126692107,0.5095577989335862,0.6785689494273559,29517.0
2.9,1.0780996038891484,0.7788891607329145,0.5107958821896947,0.6824119534299844,29517.0
3.0,1.0903830218419532,0.8457515881654223,0.5252007772678629,0.667749594742054,29517.0
3.0999999999999996,1.0976671337411554,0.8846787166943177,0.5405725681981519,0.6646417639110995,29517.0
3.1999999999999997,1.111962405165559,0.9242795072379694,0.5519477122013978,0.6614245112347885,29517.0
3.3,1.1470780802416372,0.9279043012487262,0.5543799425684985,0.671090325325689,29517.0
3.4,1.154987701962616,0.9655494660100653,0.5667992274146516,0.668389205315089,29517.0
3.5,1.199849726676318,0.9452399187160169,0.5649350770580692,0.6850761883617666,29517.0
3.5999999999999996,1.1763139125065019,1.032982175281429,0.5871319237160619,0.6657544806363684,29517.0
3.6999999999999997,1.221094007701217,1.0260907271535737,0.5846486215468266,0.6771943169946717,29517.0
3.8,1.245506942160123,1.0470091385473206,0.5889613429374136,0.6794196141424382,29517.0
3.9,1.2742800985119747,1.0462410661109098,0.5915505666719441,0.6879138638911061,29517.0
4.0,1.2738413501087291,1.0842338721842282,0.6030192138163972,0.6846263804886608,29517.0
