tau,mse_test,mse_train,R2_test,R2_train,n_samples
0.1,0.008156144182682441,0.006468100301978838,0.021053433653475118,0.16082782150730868,4917.0
0.2,0.0410033754385048,0.03502353385357222,0.056819489900859055,0.13563481886237827,4917.0
0.3,0.0774055267465856,0.07432909368029487,0.13267249847864382,0.1517939205096458,4566.0
0.4,0.11956437165885106,0.11457413721632,0.16504453387058005,0.16739587234339204,4566.0
0.5,0.16097588177395147,0.15008271950657545,0.20004812316889764,0.21109449732605867,4566.0
0.6,0.19705777649927136,0.1465474474616539,0.16240133044681826,0.43034877922530246,4215.0
0.7,0.23833681531121673,0.17579231187551975,0.18435127465554912,0.44398458298405086,4215.0
0.7999999999999999,0.2794568620485711,0.20088397890746543,0.2032613239572243,0.46513034269188835,4215.0
0.8999999999999999,0.31612095935807033,0.2295571286742028,0.22941505289139896,0.4724992922450725,4215.0
0.9999999999999999,0.3794599110577611,0.24502959998353413,0.291472182978762,0.4994791380049163,3864.0
1.0999999999999999,0.40768233867903725,0.2713466431299604,0.32076365550830865,0.5063781898014397,3864.0
1.2,0.4442762543993579,0.21486638232685734,0.331231386212823,0.6474522795123376,3864.0
1.3,0.5037330777058048,0.3867684548207734,0.31534846715024956,0.4312984154006976,3514.0
1.4,0.5243628114212928,0.38432305001209216,0.3415671816920588,0.4815833186858136,3514.0
1.5,0.557041166927375,0.40987478560489937,0.3491112529107926,0.48879207651729817,3514.0
1.5999999999999999,0.5669432990118972,0.4534345277162611,0.3671774498405386,0.47943729699815674,3163.0
1.7,0.5828866748407961,0.4445397157696946,0.3935072599389967,0.5218211945677314,3163.0
1.8,0.6227549844472847,0.5015014651516337,0.3924883821105699,0.49196505877020036,3163.0
1.9,0.6505245705021785,0.4894745330027423,0.4020051484019591,0.5309124713456671,3163.0
2.0,0.7180014718594069,0.533631854600331,0.43895500082989924,0.5097402062551288,2811.0
2.0999999999999996,0.7472963117237041,0.5566480303538327,0.4434923484399118,0.5133596675731944,2811.0
2.1999999999999997,0.7795138342859569,0.5745324658617343,0.4448906881888641,0.5204570654762476,2811.0
2.3,0.7271131594983553,0.4420677949851138,0.4668139639651745,0.6579876883334121,2459.0
2.4,0.7507641489073286,0.4569726572060662,0.4718707098578089,0.6606689158579525,2459.0
2.5,0.7786692115640931,0.47258739110524184,0.4731727132388568,0.6623347235877021,2459.0
2.6,0.8325099768278916,0.6158123701655728,0.45044533217732297,0.5836005448273538,2107.0
2.6999999999999997,0.8565349681428502,0.6380648559715947,0.45326873273685375,0.5834723360853767,2107.0
2.8,0.8789379501027893,0.6568536755357924,0.4564960295587741,0.5852149302212908,2107.0
2.9,0.969101933079743,0.7720467189884147,0.4795161288234423,0.5247861910520691,1755.0
3.0,0.9949997155192285,0.7930962625111391,0.4811314986393179,0.526294702939529,1755.0
3.0999999999999996,1.0203985826262545,0.8137572847289072,0.4825461199164871,0.5276284602793493,1755.0
3.1999999999999997,1.0459446885693897,0.8339242383018239,0.48346743731509145,0.5288685109861031,1755.0
3.3,1.1050229458662555,0.7801656713824461,0.4197434014415905,0.5974731815105907,1404.0
3.4,1.1314862426418824,0.7975028682589123,0.42057464623729457,0.598524064827491,1404.0
3.5,1.1650997196940023,0.7997621493870578,0.41747702479206406,0.6067154155393488,1404.0
3.5999999999999996,1.1640441304286941,0.8806291431912464,0.5017622244843168,0.5753244155227062,1053.0
3.6999999999999997,1.2134031028277301,0.7511732367374135,0.4917854493146091,0.6455750822010988,1053.0
3.8,1.2141588748544565,0.9144404864831591,0.5019118756030982,0.5774574566341226,1053.0
3.9,1.451698268640245,0.9998955589571953,0.5266803812698114,0.5473976401814258,703.0
4.0,1.4797771931867458,1.0185454336036146,0.527359450744413,0.5475809023622886,703.0
