tau,mse_test,mse_train,R2_test,R2_train,n_samples
0.1,0.15045630541975624,0.12925469139569348,0.05774201264476164,0.0797127387046076,4917.0
0.2,0.18802443179319012,0.15953476637877917,0.09432485015721892,0.11182560742309544,4917.0
0.3,0.2286189833003813,0.19341928518821536,0.13322573083771927,0.1622322883750862,4917.0
0.4,0.2668410204850151,0.2316296685303528,0.17331362556481156,0.19766655162047453,4917.0
0.5,0.3032332166783188,0.2655933006832732,0.21057312021587793,0.24322531727484076,4917.0
0.6,0.33834612302293565,0.305844448188733,0.24468684499160753,0.26590077510290777,4917.0
0.7,0.36784840651805345,0.32743249967170035,0.2850292087081596,0.3251459371486045,4917.0
0.7999999999999999,0.4014471376463472,0.36191431619420106,0.31240480464502907,0.34951547478973033,4917.0
0.8999999999999999,0.43326317675926757,0.3970788244027611,0.33955985884808826,0.36974049919600804,4917.0
0.9999999999999999,0.4617582460382457,0.39967295155223426,0.36831636188049355,0.4339015965066283,4917.0
1.0999999999999999,0.4953283922454227,0.4281248959053291,0.38748749036496155,0.4540811774385525,4917.0
1.2,0.5269225261872593,0.4491666604278102,0.4072636358367788,0.4804585243941579,4917.0
1.3,0.5597930284938647,0.3840675065004464,0.42390501483919585,0.5943618662531687,4917.0
1.4,0.5848420885138307,0.4040846051806976,0.44655457506617724,0.6080316540289172,4917.0
1.5,0.6102806524872583,0.4313172554006103,0.4664767073786279,0.6137386068112073,4917.0
1.5999999999999999,0.6433834513210395,0.4471699000635893,0.4781685282736492,0.6285522220046669,4917.0
1.7,0.6849740462154413,0.5723960188515491,0.48254276454380807,0.5570956804445935,4917.0
1.8,0.7124097854094222,0.6146865175149556,0.496909466458212,0.5552228995813697,4917.0
1.9,0.7320710829509068,0.5118477934210446,0.5151041172669768,0.6524207862410659,4917.0
2.0,0.7682522562098688,0.6683343836141297,0.5212155705772394,0.5726747831191898,4917.0
2.0999999999999996,0.8074092747571374,0.6738751018115314,0.5251663388972128,0.5930733529734565,4917.0
2.1999999999999997,0.8384890713458785,0.6956094541859376,0.5334003300526705,0.602168886619852,4917.0
2.3,0.8514252893992715,0.7643300896977577,0.5505259403057109,0.5849032326973826,4917.0
2.4,0.8854635996857027,0.7905228480508262,0.5554894679901043,0.5913242821588423,4917.0
2.5,0.9111454511771885,0.8139911016791704,0.5640563176370483,0.5985139843545857,4917.0
2.6,0.9648072976376088,0.7478260415535245,0.5591067258406295,0.6473338855724895,4917.0
2.6999999999999997,0.9802236236453106,0.7704450420274332,0.5713208261490199,0.6519157489633209,4917.0
2.8,0.9945755746895084,0.8353013221162321,0.5829648377880943,0.6377748345361731,4917.0
2.9,1.0226912599183724,0.8873233455376838,0.5881175363898044,0.6300239542730435,4917.0
3.0,1.0691373098936259,0.8774511546747841,0.5857347358143865,0.6476383729743229,4917.0
3.0999999999999996,1.0883487806911512,0.8970540419636983,0.5936399061206898,0.6525169449095145,4917.0
3.1999999999999997,1.1134486850868177,0.9209526922030937,0.598805683235633,0.6553819834528974,4917.0
3.3,1.1352423105359375,0.969801482897107,0.6047034329662373,0.6489498811831849,4917.0
3.4,1.1636004956312458,0.91040679375615,0.6079300426061066,0.6807920348718468,4917.0
3.5,1.1820583689100164,1.010432864069713,0.6141058051063253,0.6564161963890631,4917.0
3.5999999999999996,1.2128763682783552,1.0594486931553162,0.6159116170035024,0.6502175028173638,4917.0
3.6999999999999997,1.2212009661894059,0.6017062211211746,0.6244430379039245,0.8069035045345561,4917.0
3.8,1.256822070663562,1.07418587490166,0.6242490893347291,0.6645756302209804,4917.0
3.9,1.251371287072367,0.6241793482039087,0.63592578711654,0.8101634660875079,4917.0
4.0,1.277770243859016,0.6317070637628233,0.6378805890003394,0.8126950527039173,4917.0
