tau,mse_test,mse_train,R2_test,R2_train,n_samples
0.1,0.144241804667259,0.1259923667627592,0.027658812720542936,0.12057606860425452,4917.0
0.2,0.17455178672490207,0.15393510364009913,0.043013183816606015,0.17216482731664962,4917.0
0.3,0.2111340612944044,0.17832358372995616,0.060201982608222515,0.2591980204490224,4917.0
0.4,0.24848481769390424,0.22471152383551565,0.08540045326311674,0.2548756150318242,4917.0
0.5,0.2880568361157161,0.2597734170906187,0.10659765499846974,0.29124488143799043,4917.0
0.6,0.32766626184804903,0.29419581302430126,0.12948487261154107,0.32320701181193945,4917.0
0.7,0.3699901264500429,0.31644150725129655,0.14629447678828722,0.3742190848060203,4917.0
0.7999999999999999,0.40874498218364014,0.3473683364689996,0.1713723509595939,0.4003168250540682,4917.0
0.8999999999999999,0.46208732862476004,0.33425021894916346,0.1689096349537963,0.4899172384693615,4917.0
0.9999999999999999,0.48060850212887163,0.4216333159050864,0.2267046170472894,0.4252984506874591,4917.0
1.0999999999999999,0.5410445084578053,0.3881383080523145,0.21557637504573235,0.5233130215647728,4917.0
1.2,0.5731585303582717,0.35590975912358647,0.24644386820122677,0.603181263010995,4917.0
1.3,0.6118465714475784,0.42154584489656827,0.2663833721618797,0.5705106489566996,4917.0
1.4,0.6539392995333635,0.42537579718694485,0.28125819154755316,0.6016594475578476,4917.0
1.5,0.6813060399599525,0.4470435293475776,0.31037602483878324,0.6132271011694436,4917.0
1.5999999999999999,0.682590370551934,0.3729797106672953,0.36096451978856103,0.7004673701806834,4917.0
1.7,0.7428828913787077,0.5139395054650839,0.35420019122066737,0.6152621180412841,4917.0
1.8,0.7756672824635781,0.5527784564745011,0.37156556273478103,0.6127605625351881,4917.0
1.9,0.8042337893187618,0.5797710344742617,0.3906618587362949,0.6185799174284456,4917.0
2.0,0.8329401798464419,0.5784240320854444,0.40793719407786877,0.6414632971743737,4917.0
2.0999999999999996,0.8649255303913913,0.602150931273935,0.4214937287885182,0.6472661281982511,4917.0
2.1999999999999997,0.8592405415346849,0.7554977765030437,0.45770466080681826,0.5805811785157471,4917.0
2.3,0.9036003672870048,0.6653703375188037,0.46045060628984713,0.6490191805687672,4917.0
2.4,0.9602130523422409,0.6887064890390054,0.4562122315799514,0.6539699244065456,4917.0
2.5,0.9765706183145697,0.7137770085819337,0.4742463019990095,0.6576377801525644,4917.0
2.6,1.0032167717798925,0.7359687207914836,0.48543379808856146,0.6622885689456086,4917.0
2.6999999999999997,0.9881875888641234,0.880854236225775,0.5161064310533212,0.612551270338205,4917.0
2.8,1.0894912705538136,0.7469213358053897,0.48967903097060583,0.6844882488578073,4917.0
2.9,1.0932863486634605,0.7924208929471129,0.5092497861337869,0.6779790405599525,4917.0
3.0,1.149299224481194,0.7863797589982819,0.5047551415843623,0.6920647221772915,4917.0
3.0999999999999996,1.1444322735229824,0.840164618956981,0.5258134592094242,0.6824884350909615,4917.0
3.1999999999999997,1.1511397221451045,0.8987537122165494,0.5406616405098695,0.6717278700676196,4917.0
3.3,1.2278670344206553,0.8455722000547518,0.5274599036715837,0.7010929656864576,4917.0
3.4,1.2540506156798266,0.9003686662581589,0.5338901387232099,0.6915687482027404,4917.0
3.5,1.2612538427078255,0.915915141414872,0.5466504578588853,0.6955786484361887,4917.0
3.5999999999999996,1.1883486219849426,1.03061272267186,0.5864063478720263,0.6672656894249496,4917.0
3.6999999999999997,1.3273169718947047,0.9455656607629636,0.5521650293112175,0.7031415696599838,4917.0
3.8,1.3571681765678358,0.9340959509037312,0.5555956202002523,0.7145348732965475,4917.0
3.9,1.2569439619544807,1.0901557757232525,0.6001239872945852,0.6753773360364703,4917.0
4.0,1.280265153720574,1.110039686284711,0.6038910797738366,0.6776256890521829,4917.0
