tau,mse_test,mse_train,R2_test,R2_train,n_samples
0.1,0.1575327470361388,0.13456875433786236,0.07657030837364043,0.12797410607606174,4917.0
0.2,0.22367721675075286,0.18866029590808014,0.14106226984904535,0.21803591923457188,4917.0
0.3,0.2738958535269972,0.24299801430681342,0.26514392315813784,0.33358315368281066,4566.0
0.4,0.3522340738340292,0.30223219298948234,0.319578675663709,0.3798634388058786,4566.0
0.5,0.4154544066342116,0.24391418548165336,0.3812142499690814,0.6053433342867285,4566.0
0.6,0.41870297587024313,0.10504996484769363,0.400810587410692,0.868408315965467,4215.0
0.7,0.4706195164454548,0.12356943283700855,0.43871865279677935,0.8702570810683389,4215.0
0.7999999999999999,0.5123301563941842,0.3315638427031051,0.47979014858065583,0.7017005106469588,4215.0
0.8999999999999999,0.5528270131628452,0.2878000949804387,0.5137243386190733,0.7742970243602153,4215.0
0.9999999999999999,0.6436049345846384,0.367948878389452,0.5148019624885078,0.74749626977835,3864.0
1.0999999999999999,0.6896212615143092,0.39750453556617077,0.5351529532269248,0.7568251834351083,3864.0
1.2,0.7332957818748287,0.42896722159561074,0.5536993731380382,0.7636964328358437,3864.0
1.3,1.0602522498342577,0.2688685248030998,0.5623451448133671,0.8560622426552525,3514.0
1.4,1.100653624795769,0.43265520460137274,0.5824391311143164,0.7885452143985806,3514.0
1.5,1.1404424297276035,0.45894639779302243,0.5998075964758631,0.7937846896253742,3514.0
1.5999999999999999,1.017116726784478,0.46650916013754085,0.621493907860403,0.816630903548537,3163.0
1.7,1.0891581012514926,0.4977796310374307,0.623399651929027,0.8178305486145185,3163.0
1.8,1.1441208910713936,0.5206190784608792,0.6304605130127379,0.8217397345966055,3163.0
1.9,1.2041519619693453,0.5498741885052888,0.6349606248768295,0.8230662754296552,3163.0
2.0,1.4125351146359335,0.6098319276119357,0.6184261378478164,0.814729667483953,2811.0
2.0999999999999996,1.4961990482520642,0.631182809475622,0.6172105827517107,0.8185692353950671,2811.0
2.1999999999999997,1.5017072199124029,0.6559892492280929,0.63486428001433,0.8209836473707507,2811.0
2.3,1.450770529032089,1.156409843115546,0.6595648364533147,0.7048515517424907,2459.0
2.4,1.5085761135732068,1.1977704181300628,0.6622801433304792,0.7079253360449752,2459.0
2.5,1.5677626000686347,1.222440773089572,0.6642486695877676,0.7144526663243881,2459.0
2.6,1.5177769237993024,0.704373911014516,0.6659185487879623,0.8472622777336996,2107.0
2.6999999999999997,1.5408452756628053,0.8994580459127518,0.6736409537461112,0.8123623191874099,2107.0
2.8,1.6659136651884092,0.7401751961820339,0.6597693907334438,0.8511404772891574,2107.0
2.9,2.0758983916453517,0.8354461960103617,0.6645517892188639,0.8299741550997999,1755.0
3.0,2.1065070684671503,0.8584817253878844,0.6710235815758563,0.8308681744261739,1755.0
3.0999999999999996,2.235828492991595,0.8841034853335841,0.6619474658452144,0.8311097717114813,1755.0
3.1999999999999997,2.260622194097332,0.9086313657049963,0.6685461477893437,0.83143992112041,1755.0
3.3,2.7772544165445416,0.5062008227698633,0.5564263413419339,0.913600420148818,1404.0
3.4,2.9059413940884338,0.10526559351874723,0.5476354675617723,0.9825158544697218,1404.0
3.5,2.8678126625910023,0.858231652323392,0.564370115946796,0.8611060936727455,1404.0
3.5999999999999996,2.1433293518701886,1.8730811438559103,0.6771810241193392,0.7072960123272499,1053.0
3.6999999999999997,2.2116385286744817,1.9782746809224185,0.6747909491498513,0.6979287010271262,1053.0
3.8,2.236598387645608,1.9538377318058409,0.6785832098697091,0.7081882314237862,1053.0
3.9,2.766999218822462,0.3116649303432864,0.6753829233966853,0.9522322246027555,703.0
4.0,2.619579282572808,0.8774656810363538,0.699443465848816,0.8681549687690838,703.0
