g_all,g_all_specz,u_all,u_all_specz,ug_all,ug_all_specz
21.23620894874277,17.594453255872985,22.964346012220727,19.162685424651627,1.7281370634779556,1.5682321687786427
19.99454160902292,17.666131922398353,21.61451644198418,19.289106891723225,1.6199748329612582,1.622974969324872
21.625281494745444,17.96221580241513,22.556445407016028,19.485995237832466,0.9311639122705841,1.5237794354173353
19.336699704623623,17.72721764715877,20.989525905026508,19.265795486709365,1.6528262004028846,1.5385778395505945
20.87797256526128,17.805163982517158,22.34559213109049,19.41690243660589,1.4676195658292102,1.6117384540887336
21.31682663482965,17.891517385605095,22.22550763622495,19.50066469653025,0.9086810013953013,1.609147310925156
19.636811119506707,17.848065541689643,21.257745820550863,19.312733842613916,1.6209347010441562,1.4646683009242736
19.28931724345912,18.169682981757404,20.86938856617769,19.72325070099713,1.5800713227185703,1.5535677192397266
17.936453580422477,18.095281130817696,19.60851088509412,19.71332649379944,1.6720573046716432,1.6180453629817428
18.328040835425515,17.806340632940767,20.05535752907809,19.39799869274912,1.7273166936525755,1.5916580598083527
17.557503547288544,18.188453809297265,18.30225299085861,19.720102764368587,0.7447494435700648,1.5316489550713221
18.32653670047564,17.995030140272654,19.04058191976396,19.57583979606937,0.7140452192883195,1.5808096557967168
20.905244407296763,18.39840065304069,21.94339614570729,20.252352195388735,1.0381517384105265,1.853951542348046
18.59357085065301,18.76980285819468,20.275609812241846,20.300744961841875,1.6820389615888374,1.5309421036471953
20.713674005051736,18.29172772060933,22.0693295547302,19.819072535853067,1.3556555496784632,1.5273448152437368
17.65605555914665,18.35869127755381,19.371921389221853,19.971853363228764,1.7158658300752023,1.6131620856749542
21.34963031113473,18.9970584775296,22.03708733071889,20.48023737773992,0.6874570195841585,1.4831789002103193
19.1445093259308,18.185303477688336,19.84582255872341,19.630485911752512,0.7013132327926073,1.4451824340641757
21.484242374618475,18.75065252171094,22.54194722100222,20.294555637242468,1.0577048463837464,1.5439031155315277
20.872796531595878,18.15606688115583,21.7982014246338,19.639581827869605,0.9254048930379213,1.4835149467137754
20.951854966939884,18.38407759533372,22.545151617651197,19.955218654948983,1.5932966507113129,1.571141059615261
17.863316847568147,18.56252779220626,19.568384854665343,20.070751359644785,1.7050680070971964,1.5082235674385238
18.848853514323064,18.407563764878223,20.73081897651632,19.990279665489005,1.881965462193257,1.5827159006107827
18.02785531210872,18.54642375204175,19.026308806008,20.076906675241897,0.9984534938992802,1.5304829232001467
20.589277914203997,19.24047851612464,22.040422254325087,20.6728714446036,1.4511443401210897,1.4323929284789614
21.313003616697763,18.558872505769138,22.48182184504288,20.10250925600016,1.168818228345117,1.5436367502310233
21.89459445282808,18.50180895439533,22.92845579926248,19.929794370817195,1.0338613464343993,1.4279854164218655
21.11985632378444,19.71357002367297,22.120426671032924,20.723619495266,1.000570347248484,1.0100494715930317
21.911098172956272,18.37716632934623,22.873727204541197,19.199670242733564,0.9626290315849246,0.8225039133873331
18.646965672718437,18.53988649187337,20.39202772362633,19.91375927448844,1.7450620509078938,1.37387278261507
20.102440596304497,18.6722180643004,21.46030895958433,20.15053464726234,1.3578683632798345,1.4783165829619414
18.72975458790093,18.877344673576925,20.080848924066757,20.468717219911284,1.3510943361658256,1.5913725463343589
18.992970132467267,18.65943509556148,20.593964137332847,20.251066149178516,1.60099400486558,1.5916310536170357
20.87700611651699,18.836164822419157,22.159257387686644,20.45031754299728,1.2822512711696525,1.6141527205781223
20.46289016067414,18.697553499649672,21.52788300353007,20.17876414863378,1.0649928428559328,1.4812106489841064
20.172998393256265,18.775690676200444,21.364717239481728,20.27551490408173,1.1917188462254629,1.4998242278812874
20.912578089932605,18.59063914557403,22.248761768915735,20.055753044584897,1.3361836789831294,1.4651138990108663
21.193765584646425,19.00667876651612,22.229150860099168,20.04245392391912,1.035385275452743,1.0357751574029983
19.430935236078984,18.89539144896422,21.0717454622516,20.21744147949258,1.640810226172615,1.322050030528363
21.075600863604496,18.717652938012275,21.861253187429732,20.15884024080619,0.7856523238252358,1.4411873027939137
21.378636581536,18.69509374580444,22.52595200826911,20.219277873435733,1.1473154267331083,1.524184127631294
20.645621175710623,18.91326802658404,21.631075306426947,20.343872307865755,0.9854541307163238,1.4306042812817168
19.78071393106174,19.12781978788475,22.572188871431496,20.674488239332085,2.7914749403697563,1.546668451447335
17.95738968192744,18.94385196364954,20.520849850841664,20.453391358496155,2.5634601689142222,1.509539394846616
21.45312913165014,19.152047840957216,22.88580775275017,20.58093992925317,1.432678621100031,1.428892088295953
21.82161129619356,19.37671368980381,22.886706677721023,20.857016692623148,1.0650953815274633,1.480303002819337
20.336360623520125,19.22243556113311,21.48808669359324,20.668177866552583,1.1517260700731136,1.445742305419472
21.31293338185985,19.448734452256463,22.28106101593135,20.91009137124472,0.9681276340715002,1.4613569189882583
21.79682640508936,19.325712028335232,22.65493279656756,20.743218588697303,0.8581063914782021,1.417506560362071
17.28063473337792,19.65730561456073,18.6769541398745,21.33752160467824,1.3963194064965805,1.6802159901175102
19.34353826828366,19.24828750580136,20.35765161938702,20.82220141297601,1.0141133511033615,1.5739139071746493
18.77045995228012,19.818739288248928,20.41175557336832,21.524366372071672,1.6412956210882008,1.705627083822744
19.445833663643285,18.15066052157346,20.72974660124992,19.703421974408165,1.2839129376066367,1.5527614528347051
21.389405402430484,18.27751364187462,22.58397019797504,19.811247158204548,1.194564795544558,1.533733516329928
21.989928813789263,20.692632723435068,22.964923971786465,21.78417761096408,0.9749951579972027,1.091544887529011
20.323865669540528,18.53884909936325,20.97935461282005,20.103043177260275,0.6554889432795221,1.5641940778970245
21.43894535515037,18.94857370330181,22.805053107352965,20.50615460308692,1.3661077522025948,1.5575808997851084
19.874181825763984,19.643020424382268,21.19320493660442,21.11990137729668,1.3190231108404369,1.4768809529144136
17.9139487484591,19.702107614190865,19.396000263544448,21.089353312574524,1.4820515150853488,1.3872456983836585
18.859551645218676,16.61192573240915,20.421563869077463,18.02741229873573,1.5620122238587868,1.415486566326578
19.789223253361968,16.284090872129298,20.96860863122432,17.812584530009264,1.1793853778623529,1.5284936578799666
20.82267940027852,16.476877111254176,21.786260810063304,18.025128690929453,0.9635814097847835,1.5482515796752772
20.15014917045833,16.210506095733248,21.156410311364244,17.742814902828407,1.006261140905913,1.5323088070951592
17.790714425846588,16.282166726119573,19.47283795484257,17.77211420033115,1.6821235289959837,1.4899474742115757
17.841693745563262,16.32454251503473,19.602420630585645,17.86543432300141,1.7607268850223825,1.5408918079666805
18.450517835949665,16.933245432869114,20.112164754168667,18.461199211360267,1.6616469182190023,1.5279537784911525
19.872005031723617,16.607523081076444,20.74198684221097,18.188163936607825,0.8699818104873529,1.5806408555313816
21.391068174642594,16.20570358440801,22.22543878448653,17.754916255437294,0.834370609843937,1.5492126710292844
20.098605767475043,15.374005147162556,21.536134064800446,16.946772748246996,1.4375282973254038,1.5727676010844398
18.836462605379648,16.44478456725432,20.476462119120487,17.991837010102923,1.6399995137408396,1.547052442848603
18.296366984304587,15.80831174496218,20.012291354264587,17.358512836424293,1.7159243699599998,1.550201091462112
21.795532056390545,16.762994510736057,22.954175620466614,18.30370310116196,1.158643564076069,1.5407085904259041
22.17875599127307,16.542276455391555,22.92219701578465,18.11426773783513,0.7434410245115792,1.5719912824435767
20.563297175900043,16.063573325563524,22.48644240141278,17.568430960919944,1.9231452255127373,1.5048576353564194
19.64470901081538,16.090893853647287,21.428534788667704,17.636766397685076,1.783825777852325,1.5458725440377883
20.72821339379332,15.178097419241652,22.057062019105487,16.658434985773454,1.3288486253121654,1.4803375665318015
19.30916845137018,15.90067784457632,20.98034330371048,17.407185928898105,1.6711748523403003,1.5065080843217853
19.117974351962825,15.361659722559487,20.12403095218994,16.92192433860132,1.0060566002271152,1.560264616041831
20.482353629950744,16.292405245082815,21.95703634530273,17.903302240059,1.4746827153519853,1.6108969949761835
22.693391790579827,16.41554300032979,22.91081081722961,18.02954912019955,0.2174190266497824,1.6140061198697602
20.454022897993784,15.935283094165351,21.123679464483367,17.50887010388497,0.6696565664895822,1.5735870097196187
20.41875550325472,15.798683492959391,21.90688338848883,17.320196492054567,1.4881278852341104,1.521512999095176
21.295325160357763,16.37240819111212,22.179203028906823,17.710428764438255,0.8838778685490603,1.3380205733261334
21.491253907388625,15.529825077354513,22.340248236544276,17.137856951946066,0.8489943291556514,1.6080318745915534
17.086430465794432,16.274286685476664,18.57744226068247,17.7649586816467,1.4910117948880384,1.490671996170036
19.431136040281523,16.289608789477448,21.11672197885512,17.821087708027935,1.685585938573599,1.5314789185504871
20.82963032718637,16.948188129983105,22.39982032201048,18.506789004037348,1.570189994824112,1.5586008740542425
22.1336166564524,16.693573786341773,22.866593336263676,18.171652913708694,0.7329766798112765,1.4780791273669216
19.69020997388219,16.276511890276797,21.27612354902759,17.872710779373953,1.5859135751454012,1.5961988890971561
19.2430773966514,15.992262216098306,20.780122705476032,17.502911984164435,1.5370453088246308,1.5106497680661288
21.520049472708504,16.77559101815242,22.61464617958869,18.29120717599845,1.0945967068801856,1.5156161578460328
18.346351582701544,15.985118857481512,20.09140862486747,17.547730661988368,1.745057042165925,1.5626118045068562
19.200128578996743,15.430231859077686,20.870676454841757,17.009014866452677,1.6705478758450134,1.5787830073749909
18.71329889314526,17.181535398782902,20.30737251107453,18.72326805724664,1.5940736179292685,1.5417326584637365
19.4939464711375,15.538254909231192,21.092493780201632,16.716652807998138,1.5985473090641307,1.1783978987669457
20.38856162406949,15.722057575807456,21.961199883533773,17.081469365759077,1.5726382594642843,1.3594117899516203
20.697980525862597,16.3756656354834,21.985949935850616,17.890068217674578,1.287969409988019,1.5144025821911775
20.49683017002917,15.909564956725085,21.718771447774884,17.46931408306771,1.2219412777457137,1.559749126342627
18.657296732470485,15.46753451364341,20.30077162429407,17.098862085623445,1.6434748918235869,1.6313275719800355
20.88103764250888,17.005982028390306,21.753617953457123,18.43288654717832,0.8725803109482442,1.4269045187880138
18.71016677131489,16.38182856764228,20.369164332728783,17.966522897772755,1.6589975614138943,1.5846943301304748
18.3439297813844,16.429826022875197,19.845790363969577,18.0245555959024,1.5018605825851772,1.5947295730272018
20.019114202491416,16.0018533000831,20.78604911107513,17.383015909717873,0.766934908583714,1.3811626096347744
21.66592502948413,16.021170550845245,22.55794351462136,17.67935979808713,0.8920184851372319,1.6581892472418858
17.012153023080508,16.171243036839638,18.703505819537146,17.70267139340502,1.6913527964566377,1.5314283565653817
19.055540847419827,16.863723810389367,20.675732764852487,18.0268750412242,1.6201919174326598,1.1631512308348348
18.298690399800297,16.4370210992598,19.882818439525373,18.038294963566425,1.5841280397250763,1.601273864306627
20.908726534322422,16.570292433261287,22.19222531171482,18.07839463993421,1.2834987773923991,1.5081022066729233
20.907619627675885,15.930678911042907,21.74317156529122,17.34394890019328,0.8355519376153353,1.413269989150372
21.543603340325294,16.22345378543502,22.49193923588556,17.70384664692305,0.9483358955602661,1.4803928614880313
19.04201304250689,18.20418273345263,20.15309206509865,19.191552208201703,1.1110790225917597,0.9873694747490731
20.742684257323592,17.27077633638019,21.72760604328215,18.57453636915252,0.9849217859585586,1.3037600327723275
19.675952000981443,17.874897186615275,21.108903637742905,19.164792202929323,1.4329516367614623,1.2898950163140483
20.1288184168567,17.926040025730323,21.554997880938817,19.26686140377752,1.426179464082118,1.3408213780471954
17.028730977352076,17.75227869335667,18.28786097717748,19.098459571574512,1.2591299998254044,1.3461808782178437
19.59776573066061,17.405721271097224,21.142569887586717,18.468026238404292,1.5448041569261086,1.0623049673070675
20.781521607103272,17.968168287485938,21.6961615038476,19.322675430177146,0.9146398967443261,1.354507142691208
19.7020018468189,18.066799438010403,20.82532426701027,19.41148465482153,1.1233224201913714,1.3446852168111256
21.122996227079707,17.27080693932499,21.975184446897902,18.625635892918044,0.8521882198181956,1.3548289535930529
20.63119038462235,17.135593657013462,21.180543043577455,18.612345439397195,0.5493526589551045,1.476751782383733
18.5909678646492,18.564659389315707,20.14402044435344,19.988096761126386,1.5530525797042394,1.423437371810678
19.90326448591509,18.017349884361977,21.45700783441921,19.298771608898384,1.553743348504117,1.2814217245364077
18.256954060385517,17.205833204714395,19.936437214489008,18.67843920588349,1.6794831541034903,1.472606001169094
18.110762078676625,16.836796246079697,19.6424376470364,18.41028892645909,1.5316755683597734,1.5734926803793918
19.64989393029384,17.347629446190656,21.306946671472904,18.80525389292158,1.657052741179065,1.4576244467309252
21.108203875802168,17.53998055804069,22.24155531691743,18.920265561283014,1.1333514411152628,1.3802850032423244
19.582575484053525,17.21604632968898,21.134066057584885,18.64360345921468,1.5514905735313604,1.4275571295257024
19.934609985318783,17.489018755162167,21.48580021159922,18.690848360414662,1.5511902262804362,1.2018296052524953
20.309696830404608,17.6074879390524,21.889701138006316,18.970787731897307,1.5800043076017083,1.3632997928449058
22.012152542016377,17.106025806076143,22.72825677802836,18.107363688606803,0.7161042360119829,1.0013378825306596
21.22407910831833,17.95555125217901,22.030640251948217,19.3300707112662,0.8065611436298887,1.374519459087189
19.89007526718269,17.314860494768983,21.034568079091716,18.80766779948255,1.144492811909025,1.492807304713569
19.561835007556063,18.456226267997263,20.92273023252129,19.76466015033993,1.3608952249652262,1.308433882342669
20.855427724312698,17.04343586800282,21.92161930729961,18.557004867547764,1.0661915829869137,1.513568999544944
18.789581343769598,17.343353440870956,20.446784677038394,18.716008280231083,1.6572033332687965,1.372654839360127
21.573066649509013,17.52813700649718,22.295192705557756,18.985406487326244,0.7221260560487437,1.4572694808290656
20.435269950729683,18.57973637613877,21.90941031742633,19.885693923536003,1.4741403666966484,1.3059575473972345
21.98825552846008,16.900478694465615,22.8492846902703,18.36965436237196,0.8610291618102188,1.4691756679063452
19.250398108420008,17.077167104468927,20.32613880864452,18.427185654945223,1.075740700224511,1.350018550476296
21.053640693093907,17.966904203166987,21.87544127778556,19.426418953763186,0.8218005846916512,1.459514750596199
21.705779649616478,17.582577783387126,22.584318581266896,18.69655743292673,0.878538931650418,1.1139796495396048
21.826670230645576,17.275857737240095,22.581463901600014,18.694726655614858,0.7547936709544381,1.4188689183747627
22.09221423827712,18.00477630442564,22.901311859603428,19.395773144434127,0.809097621326309,1.3909968400084871
21.10067818883699,17.005269578933525,22.037931358841416,18.464903964154875,0.9372531700044249,1.4596343852213494
21.730901056486942,17.193930700640557,22.497187576006308,18.77062697513937,0.7662865195193653,1.5766962744988113
20.8087566501403,18.777441021756086,21.789332796776957,19.560799542715053,0.9805761466366576,0.7833585209589664
20.675687416632208,17.309432354063937,21.93163486462739,18.75285986822821,1.255947447995183,1.4434275141642736
21.77795525831097,16.395617128688457,22.652961196555257,17.937905075873065,0.8750059382442856,1.542287947184608
22.212836446581623,18.56891266750334,22.90237064519269,19.795948826205013,0.6895341986110672,1.2270361587016723
21.7460507561654,18.21604644219961,22.947559845247813,19.568784966110837,1.201509089082414,1.3527385239112277
20.9979709904642,17.613368365876013,22.02924274100198,19.068369153589067,1.0312717505377798,1.455000787713054
17.01461776876148,17.976782208681385,18.556454717759895,19.27751720223816,1.5418369489984158,1.3007349935567731
18.94385196364954,17.38339106345139,20.453391358496155,18.84805138604142,1.509539394846616,1.4646603225900279
18.6722180643004,17.225357131430474,20.15053464726234,18.72764743591961,1.4783165829619414,1.5022903044891365
21.692914357573528,17.057810912963248,22.479208739772435,18.58926464605351,0.786294382198907,1.5314537330902631
21.45735086098863,16.578403474883178,22.986467599381704,18.10039722085816,1.5291167383930748,1.5219937459749815
21.081504235711837,17.561443386223523,22.12480093489401,19.022279197374612,1.043296699182175,1.4608358111510888
17.959669719823612,18.00152743839911,18.90886346539044,19.43909892880033,0.9491937455668271,1.437571490401222
21.13788160910248,17.296410149596642,22.23425092452741,18.796656080065542,1.0963693154249299,1.5002459304688998
22.130286459993883,17.197402469868912,22.509792225371115,18.65625486377452,0.3795057653772318,1.4588523939056088
17.03888797204087,18.1245071703176,18.635219836631205,19.466443605580835,1.5963318645903328,1.3419364352632357
18.934506985777347,17.791278431884454,19.94561305617687,19.25769336752856,1.0111060703995243,1.4664149356441065
22.118150519467356,17.489223714705318,22.83394796266203,18.8028228344165,0.7157974431946741,1.3135991197111814
19.76684986597005,18.226861201902047,21.62725357976303,19.61361927111749,1.86040371379298,1.3867580692154426
19.818739288248928,17.025577320193026,21.524366372071672,18.475307174108416,1.705627083822744,1.4497298539153896
18.185303477688336,17.902818413998713,19.630485911752512,19.244907671368825,1.4451824340641757,1.3420892573701124
18.188453809297265,18.65681243051785,19.720102764368587,20.06858400596272,1.5316489550713221,1.4117715754448703
18.54642375204175,17.459888042099493,20.076906675241897,18.914271174518365,1.5304829232001467,1.4543831324188723
21.191464964175506,17.774493442248456,22.11105513488291,19.28528630234813,0.919590170707405,1.5107928600996736
20.357656167242794,18.23617861043376,21.15015956698965,19.74133870852364,0.792503399746856,1.5051600980898776
19.27630635840729,16.583911139461797,20.857543082457784,18.033055974433363,1.5812367240504948,1.449144834971566
21.313727152799053,16.864666260874095,22.19242335637278,18.392762329762647,0.8786962035737282,1.5280960688885514
18.56252779220626,17.14001616924925,20.070751359644785,18.59012856270695,1.5082235674385238,1.450112393457701
22.1504553158374,17.847630754801795,22.890320471362845,19.25915382360224,0.7398651555254432,1.4115230688004452
20.65998462653789,18.1012212312118,22.037166975079924,19.28000492543898,1.377182348542032,1.1787836942271817
18.29172772060933,18.24773070742268,19.819072535853067,18.696254781000118,1.5273448152437368,0.4485240735774383
19.204733421756643,18.3698440130414,20.5333732847445,19.73276168668428,1.3286398629878562,1.3629176736428796
18.35869127755381,17.653272587215742,19.971853363228764,19.091675881914533,1.6131620856749542,1.4384032946987908
19.69932419591741,17.56610829668888,21.16262743929029,19.07594596323031,1.4633032433728808,1.5098376665414293
18.50180895439533,17.127760756541623,19.929794370817195,18.556632126468244,1.4279854164218655,1.4288713699266218
21.49566620929325,17.355118538141742,22.660437101857767,18.796869151439967,1.1647708925645155,1.4417506132982254
19.3146106433294,17.706871290033146,21.00138766474869,19.075779389586508,1.6867770214192923,1.3689080995533622
19.2735163723335,18.28737417050442,20.879495366535316,19.646066113991427,1.6059789942018163,1.3586919434870062
20.38165859557131,17.226637993876388,21.26881253073404,18.56072649697101,0.8871539351627291,1.3340885030946232
21.492440658321858,18.937489157378725,22.89741878818089,20.145701530814165,1.4049781298590318,1.2082123734354404
17.621846981171874,18.336893315743733,19.23976455628205,19.274599806739747,1.6179175751101766,0.937706490996014
21.59872365599478,19.777369890899827,22.684286418970792,21.096529664047043,1.0855627629760107,1.3191597731472164
21.074054373600852,19.29686041433035,22.239368736827736,20.5344919738402,1.1653143632268836,1.2376315595098504
20.385926656844543,20.2043958656708,21.934217405088283,20.85220534519743,1.5482907482437405,0.6478094795266287
18.819154155498666,20.48572059145345,20.38131389317123,21.197608346358532,1.562159737672566,0.7118877549050815
19.448734452256463,19.277404709046422,20.91009137124472,20.51498701121454,1.4613569189882583,1.2375823021681178
21.876450932051306,19.21144776966265,22.89590440248183,20.47685457782957,1.0194534704305234,1.2654068081669188
17.805163982517158,18.736985660864057,19.41690243660589,20.21055718000976,1.6117384540887336,1.473571519145704
17.63151213056634,18.84962568421677,19.134368092869583,19.52023441433124,1.5028559623032436,0.6706087301144699
18.53988649187337,19.845110495852225,19.91375927448844,19.8760010292184,1.37387278261507,0.030890533366175532
21.628230462445373,19.33864383822904,22.5658242269197,20.6840069514317,0.9375937644743253,1.3453631132026622
19.735118001266773,18.27330995587852,21.1068758639088,19.466672813960308,1.3717578626420277,1.1933628580817874
19.804275566233105,20.11721519730204,20.971045468363137,21.25376634999564,1.1667699021300315,1.136551152693599
20.14520693525403,18.70035905012535,21.548093710586144,19.99390882662625,1.4028867753321137,1.2935497765008996
19.29099605555763,20.32700405497816,20.85487960284128,21.95555515420476,1.5638835472836483,1.6285510992265984
22.20010380990659,19.79341056282324,22.77310123687618,20.86555622047029,0.5729974269695894,1.0721456576470487
19.27826673343496,20.03735097892028,20.62452362655128,21.41803198811976,1.346256893116319,1.3806810091994812
19.362632918717143,18.150647735605883,20.82605441988332,19.60606667963969,1.4634215011661773,1.4554189440338057
21.81966496668755,17.5258802541192,22.793556475016832,17.65525952586653,0.973891508329281,0.12937927174732877
19.193541635000383,18.04830937665387,20.67336031985888,18.822994576916315,1.4798186848584969,0.7746852002624465
21.212611441066656,19.75003411126977,22.228726984720307,20.725743018542666,1.016115543653651,0.9757089072728959
20.23291806653989,18.680756057112006,21.7979043266606,19.98102630883296,1.5649862601207083,1.3002702517209528
21.47333624145191,18.21612814563907,22.918355586444207,19.529389247153347,1.4450193449922963,1.3132611015142786
19.52570860003185,19.461171172326,20.964088891535592,20.7267450850128,1.4383802915037407,1.2655739126868006
19.761085281689446,18.512828039634712,20.9566610072902,20.004298532587157,1.1955757256007544,1.4914704929524447
21.967815908967857,19.40257843762121,22.98690090260548,20.802782622834304,1.0190849936376232,1.400204185213095
20.198019305737827,18.223317866221723,21.40904930010939,19.675459057133967,1.2110299943715646,1.4521411909122435
20.817929573757667,18.60326684721568,21.670516248280283,19.856565229028966,0.852586674522616,1.2532983818132877
18.94857370330181,20.0806245862248,20.50615460308692,20.94628226295021,1.5575808997851084,0.8656576767254087
20.58499047282453,20.67824697009757,22.158107444860835,21.877198614175324,1.5731169720363063,1.1989516440777521
20.541238135657885,18.58007872333752,22.632886294546733,19.63075628331913,2.091648158888848,1.050677559981608
20.477354337989212,19.488088593790785,21.585106479074085,20.774606465160357,1.1077521410848732,1.286517871369572
18.93793568743928,20.2582946414347,20.109493177759497,21.21652290603109,1.1715574903202182,0.9582282645963929
